,property,value (log),smiles_string
6585,p_exp_H2,-6.744727495,C6(C4(C1=CC(C)=C2C(=C1)N(C[t])CN2[g])C3CC5CC(C3)CCC4CC5)=C(C)C=C([e])C([d])=C6
6586,p_exp_H2,-6.769551079,C%12%13=C(C1=CC=CC2=C1C=C4C(=C2)OC3=CC6=C(C=C3O4)S(=O)(=O)C5=CC8=C(C=C5S6(=O)=O)OC7=CC%11=C(C=C7O8)C%10(C9=CC(O[e])=C(O[d])C=C9C(C)(C)C%10)CC%11(C)C)C=CC=C%12C=C%15C(=C%13)OC%14=C(C(C#N)=C([t])C([g])=C%14C#N)O%15
6587,p_exp_H2,-6.769551079,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6588,p_exp_CH4,-6.772113295,C1(O[d])=CC3=C(C=C1O[e])C4(C)C2=CC8=C(C=C2C3(C)C5=CC6=C(C=C45)C=CC=C6)OC7=C(C#N)C([g])=C([t])C(C#N)=C7O8
6589,p_exp_CH4,-6.779891912,Cc3ccc2c1cc(O[e])c(O[d])cc1C8(c2c3)c4cc(C)ccc4c7cc6oc5c(C#N)c(C[g])c(C[t])c(C#N)c5oc6cc78
6590,p_exp_CO2,-6.785156152,N#Cc8c([g])c([t])c(C#N)c9oc7ccc(c5c(c1ccccc1)c(c2ccccc2)c(c3ccc(O[d])c(O[e])c3)c(c4ccccc4)c5c6ccccc6)cc7oc89
6591,p_exp_CH4,-6.804100348,C1(O[d])=CC3=C(C=C1O[e])C4(C)C2=CC8=C(C=C2C3(C)C5=CC6=C(C=C45)C=C(C)C(C)=C6)OC7=C(C#N)C([g])=C([t])C(C#N)=C7O8
6592,p_exp_He,-6.806875402,N#Cc2c(C[g])c(C[t])c(C#N)c3oc1cc5c(cc1oc23)c4ccccc4C58c6ccccc6c7cc(O[e])c(O[d])cc78
6593,p_exp_H2,-6.823908741,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C(Br)=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7Br)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6594,p_exp_H2,-6.829738285,C%12%13=C(C1=C%11C(=CC2=C1C=CC=C2)OC%10=C(C(C#N)=C9OC3=C(C=C4C(=C3)C5(CC4(C)C)CC(C)(C)C6=C5C=C8C(=C6)OC7=C(C(C#N)=C([g])C([t])=C7C#N)O8)OC9=C%10C#N)O%11)C(O[e])=C(O[d])C=C%12C=CC=C%13
6595,p_exp_CH4,-6.841637508,C14=C(C=C([e])C([d])=C1)C5C2=C(C=C3C(=C2)N([g])CN3C[t])C4C6=C5C=C7C(=C6)C=CC=C7
6596,p_exp_O2,-6.847711656,N#Cc2c(C[g])c(C[t])c(C#N)c3oc1cc5c(cc1oc23)c4ccccc4C58c6ccccc6c7cc(O[e])c(O[d])cc78
6597,p_exp_H2,-6.850780887,C9(C7=C(C1=CC=CC=C1)C(C2=CC=CC=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=CC(O[d])=C(O[e])C=C9
6598,p_exp_CO2,-6.8569852,C2=C1C(C)(C)CC3(C1=CC(O[d])=C2O[e])CC(C)(C)C4=C3C=C8C(=C4)OC6=C(C(C5=NN=NN5C)=C(O[t])C(O[g])=C6C7=NN(C)N=N7)O8
6599,p_exp_CH4,-6.866461092,C12=CC4=C(C=C1OC3=C(O2)C(C#N)=C([d])C([e])=C3C#N)C5(CC4(C)C)C6=C(C(C)(C)C5)C=C(O[g])C(O[t])=C6
6600,p_exp_He,-6.882728704,c2cc1cc4c(cc1c3CN([d])CN(C[e])c23)C8CC4c7cc6c5CN([t])CN(C[g])c5ccc6cc78
6601,p_exp_H2,-6.886056648,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(C(C)C%11(CC)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)CC
6602,p_exp_H2,-6.913640169,C9(C7=C(C1=CC=C(C)C=C1)C(C2=CC=C(C)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C)C=C6)=C7C8=CC=C(C)C=C8)=CC(O[d])=C(O[e])C=C9
6603,p_exp_O2,-6.91721463,C12=C(C=C([e])C([d])=C1)N=C3C(=N2)C=C5C(=C3)C6(C(C)C)C4=C(C=C(O[t])C(O[g])=C4)C5(C(C)C)C7=C6C=CC=C7
6604,p_exp_O2,-6.920818754,C1%12=C(C=C%10C(=C1)S(=O)(=O)C2=C(C=C9C(=C2)OC3=C(C=C4C(=C3)C5(CC4(C)C)CC(C)(C)C6=C5C=C8C(=C6)OC7=C(C(C#N)=C([g])C([t])=C7C#N)O8)O9)S%10(=O)=O)OC%11=CC%15=C(C=C%11O%12)C%14(C%13=CC(O[e])=C(O[d])C=C%13C(C)(C)C%14)CC%15(C)C
6605,p_exp_He,-6.920818754,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(CN)=C([t])C([g])=C6CN
6606,p_exp_H2,-6.920818754,C9(C7=C(C1=CC=C(C#N)C=C1)C(C2=CC=C(C#N)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C#N)C=C6)=C7C8=CC=C(C#N)C=C8)=CC(O[d])=C(O[e])C=C9
6607,p_exp_N2,-6.924453039,C1(O[d])=CC3=C(C=C1O[e])C4(C)C2=CC8=C(C=C2C3(C)C5=CC6=C(C=C45)C=CC=C6)OC7=C(C#N)C([g])=C([t])C(C#N)=C7O8
6608,p_exp_CO2,-6.93930216,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(/C(N)=N/O)=C([t])C([g])=C6/C(N)=N/O
6609,p_exp_N2,-6.93930216,Cc3cc2c1cc(O[e])c(O[d])cc1C8(c2cc3C)c4cc(C)c(C)cc4c7cc6oc5c(C#N)c(C[g])c(C[t])c(C#N)c5oc6cc78
6610,p_exp_CO2,-6.958607315,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C8C(=C4)OC7=CC6=NC5=CC9=C(C=C5N=C6C=C7O8)C%10(CC9(C)C)CC(C)(C)C%11=C%10C=C%12C(=C%11)N=C%13C(=N%12)C=C([g])C([t])=C%13
6611,p_exp_CH4,-6.958607315,C16=C(C4(C2=C1C=CC=C2)C3=CC(O[d])=C(O[e])C=C3C5=CC=CC=C45)C=C7C(=C6)OC8=C(O7)C(C#N)=C(O[t])C(O[g])=C8C#N
6612,p_exp_H2,-6.958607315,C2C6(OC1=CC3=C(C=C1C2(C)C)OC4=C(O3)C(C#N)=C([e])C([d])=C4C#N)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)OC%13(CC%11(C)C)CC(C)(C)C%12=CC%15=C(C=C%12O%13)OC%14=C(C#N)C%16=C(C(C#N)=C%14O%15)OC%17=C(O%16)C=C%18C(=C%17)OC%20(CC%18(C)C)CC(C)(C)C%19=CC%22=C(C=C%19O%20)OC%21=C(C#N)C%23=C(C(C#N)=C%21O%22)OC%24=C(O%23)C=C%25C(=C%24)C%27(CC%25(C)C)C%26=CC(O[g])=C(O[t])C=C%26CC%27(C)C
6613,p_exp_N2,-6.966576245,C13=CC(O[d])=C(O[e])C=C1C2=CC%10=C(C=C2C35C4=CC9=C(C=C4C6=C5C=C8C(=C6)OC7=C(C#N)C([g])=C([t])C(C#N)=C7O8)C(C)(C)CCC9(C)C)C(C)(C)CCC%10(C)C
6614,p_exp_N2,-6.991399828,C1(O[d])=CC3=C(C=C1O[e])C4(C)C2=CC8=C(C=C2C3(C)C5=CC6=C(C=C45)C=C(C)C(C)=C6)OC7=C(C#N)C([g])=C([t])C(C#N)=C7O8
6615,p_exp_H2,-6.991399828,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C=C%13C(=C6)C(=O)N(C%11=C%12C(=C(C9=CC(C)=C(N7C(=O)C8=C(C7=O)C=C([g])C([t])=C8)C%10=C9C=CC=C%10)C=C%11C)C=CC=C%12)C%13=O
6616,p_exp_H2,-6.995678626,C12=C(C=C([e])C([d])=C1)N=C3C(=N2)C=C5C(=C3)C6(CCC)C4=C(C=C(O[t])C(O[g])=C4)C5(CCC)C7=C6C=CC=C7
6617,p_exp_O2,-7.000434512,c2cc1cc4c(cc1c3CN([d])CN(C[e])c23)C8CC4c7cc6c5CN([t])CN(C[g])c5ccc6cc78
6618,p_exp_CO2,-7.004364805,Cc9ccc(c7c(c1ccc(C)cc1)c(c4ccc3oc2c(C#N)c([t])c([g])c(C#N)c2oc3c4)c(c5ccc(C)cc5)c(c6ccc(C)cc6)c7c8ccc(O[d])c(O[e])c8)cc9
6619,p_exp_He,-7.022276395,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(CC%11(C)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)C
6620,p_exp_He,-7.022276395,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56
6621,p_exp_H2,-7.031517051,C9(C7=C(C1=CC=C(Br)C=C1)C(C2=CC=C(Br)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(Br)C=C6)=C7C8=CC=C(Br)C=C8)=CC(O[d])=C(O[e])C=C9
6622,p_exp_N2,-7.033389013,C14=C(C=C([e])C([d])=C1)C5C2=C(C=C3C(=C2)N([g])CN3C[t])C4C6=C5C=C7C(=C6)C=CC=C7
6623,p_exp_H2,-7.040005162,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(/C(N)=N/O)=C([t])C([g])=C6/C(N)=N/O
6624,p_exp_CH4,-7.043351421,C14=C(C=C([e])C([d])=C1)C5C2=C(C=C3C(=C2)N([g])CN3C[t])C4C6=C5C=CC=C6
6625,p_exp_O2,-7.048176965,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(CN)=C([t])C([g])=C6CN
6626,p_exp_He,-7.055517328,C12=CC4=C(C=C1CC3=C(C2)C(C#N)=C([g])C([t])=C3C#N)C5(C(C)C4(CC)C)C6=C(C(C)(CC)C5)C=C(O[d])C(O[e])=C6
6627,p_exp_He,-7.056505484,C13(CC(C)(C)C2=C1C=C([d])C([e])=C2)C4=C(C(C)(C)C3)C=C5C(=C4)N(C[t])CN([g])C5
6628,p_exp_CH4,-7.056505484,Cc8cc7c1cc(O[e])c(O[d])cc1C6(c2ccccc2c5cc4oc3c(C#N)c(C[g])c(C[t])c(C#N)c3oc4cc56)c7cc8C
6629,p_exp_He,-7.060480747,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C5=C(OC4=CC7=C(C=C4O5)C8(C)C6=CC(O[t])=C(O[g])C=C6C7(C)CC8)C(C#N)=C9O%10)C=C%11O%12)O%13
6630,p_exp_H2,-7.065501549,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C8C(=C4)OC7=CC6=NC5=CC9=C(C=C5N=C6C=C7O8)C%10(CC9(C)C)CC(C)(C)C%11=C%10C=C%12C(=C%11)N=C%13C(=N%12)C=C([g])C([t])=C%13
6631,p_exp_N2,-7.084600165,C12=CC4=C(C=C1OC3=C(O2)C(C#N)=C([d])C([e])=C3C#N)C5(CC4(C)C)C6=C(C(C)(C)C5)C=C(O[g])C(O[t])=C6
6632,p_exp_O2,-7.086186148,C12=CC4=C(C=C1CC3=C(C2)C(C#N)=C([g])C([t])=C3C#N)C5(C(C)C4(CC)C)C6=C(C(C)(CC)C5)C=C(O[d])C(O[e])=C6
6633,p_exp_O2,-7.102372909,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(CC%11(C)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)C
6634,p_exp_N2,-7.104577454,C16=C(C4(C2=C1C=CC=C2)C3=CC(O[d])=C(O[e])C=C3C5=CC=CC=C45)C=C7C(=C6)OC8=C(O7)C(C#N)=C(O[t])C(O[g])=C8C#N
6635,p_exp_N2,-7.109578981,Cc3ccc2c1cc(O[e])c(O[d])cc1C8(c2c3)c4cc(C)ccc4c7cc6oc5c(C#N)c(C[g])c(C[t])c(C#N)c5oc6cc78
6636,p_exp_He,-7.113509275,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6637,p_exp_O2,-7.119186408,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C5=C(OC4=CC7=C(C=C4O5)C8(C)C6=CC(O[t])=C(O[g])C=C6C7(C)CC8)C(C#N)=C9O%10)C=C%11O%12)O%13
6638,p_exp_CO2,-7.136082623,C2=C1C(C)(C)CC3(C1=CC(O[d])=C2O[e])CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(C(F)(F)F)=C(O[t])C(O[g])=C6S(=O)(=O)C7=CC=CC=C7
6639,p_exp_O2,-7.142667504,C13(CC(C)(C)C2=C1C=C([d])C([e])=C2)C4=C(C(C)(C)C3)C=C5C(=C4)N(C[t])CN([g])C5
6640,p_exp_CH4,-7.148741651,[e]CN1c2cc3c(C4C5=CC(C=C(C(CCC6(C)C)(C)C)C6=C7)=C7C=C5C3c8c4cc([g])c([t])c8)cc2CN(C1)[d]
6641,p_exp_CH4,-7.155522824,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6642,d_exp_CH4,-6.443697499,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6643,s_exp_CH4,-0.711825324,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6644,p_exp_H2,-7.17327748,N#Cc8c([g])c([t])c(C#N)c9oc7ccc(c5c(c1ccccc1)c(c2ccccc2)c(c3ccc(O[d])c(O[e])c3)c(c4ccccc4)c5c6ccccc6)cc7oc89
6645,p_exp_O2,-7.177831921,CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56
6646,p_exp_He,-7.187086643,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C(Br)=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7Br)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6647,p_exp_O2,-7.200659451,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6648,p_exp_N2,-7.201349355,C14=C(C=C([e])C([d])=C1)C5C2=C(C=C3C(=C2)N([g])CN3C[t])C4C6=C5C=CC=C6
6649,p_exp_O2,-7.2069084,C%12%13=C(C1=CC=CC2=C1C=C4C(=C2)OC3=CC6=C(C=C3O4)S(=O)(=O)C5=CC8=C(C=C5S6(=O)=O)OC7=CC%11=C(C=C7O8)C%10(C9=CC(O[e])=C(O[d])C=C9C(C)(C)C%10)CC%11(C)C)C=CC=C%12C=C%15C(=C%13)OC%14=C(C(C#N)=C([t])C([g])=C%14C#N)O%15
6650,p_exp_He,-7.207608311,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(C(C)C%11(CC)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)CC
6651,p_exp_He,-7.227678293,C9(C7=C(C1=CC=CC=C1)C(C2=CC=CC=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=CC(O[d])=C(O[e])C=C9
6652,p_exp_CH4,-7.236572006,C12=CC4=C(C=C1CC3=C(C2)C(C#N)=C([g])C([t])=C3C#N)C5(C(C)C4(CC)C)C6=C(C(C)(CC)C5)C=C(O[d])C(O[e])=C6
6653,p_exp_He,-7.238072162,C9(C7=C(C1=CC=C(C)C=C1)C(C2=CC=C(C)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C)C=C6)=C7C8=CC=C(C)C=C8)=CC(O[d])=C(O[e])C=C9
6654,p_exp_O2,-7.251037139,C2=C1C(C)(C)CC3(C1=CC(O[d])=C2O[e])CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(C#N)=C(O[t])C(O[g])=C6C#N
6655,p_exp_He,-7.266802735,C9(C7=C(C1=CC=C(C#N)C=C1)C(C2=CC=C(C#N)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C#N)C=C6)=C7C8=CC=C(C#N)C=C8)=CC(O[d])=C(O[e])C=C9
6656,p_exp_O2,-7.272458743,C9(C7=C(C1=CC=CC=C1)C(C2=CC=CC=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=CC(O[d])=C(O[e])C=C9
6657,p_exp_CH4,-7.274088368,N#Cc2c(C[g])c(C[t])c(C#N)c3oc1cc5c(cc1oc23)c4ccccc4C58c6ccccc6c7cc(O[e])c(O[d])cc78
6658,p_exp_N2,-7.279840697,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6659,d_exp_N2,-6.002176919,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6660,s_exp_N2,-1.277663778,C12=CC([d])=C([e])C=C1C3(C)C4=C(C2(C)CC3)C=C5C(=C4)N(C[t])CN([g])C5
6661,p_exp_O2,-7.282329497,C%12%13=C(C1=C%11C(=CC2=C1C=CC=C2)OC%10=C(C(C#N)=C9OC3=C(C=C4C(=C3)C5(CC4(C)C)CC(C)(C)C6=C5C=C8C(=C6)OC7=C(C(C#N)=C([g])C([t])=C7C#N)O8)OC9=C%10C#N)O%11)C(O[e])=C(O[d])C=C%12C=CC=C%13
6662,p_exp_O2,-7.283996656,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C(Br)=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7Br)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6663,p_exp_He,-7.283996656,C2C6(OC1=CC3=C(C=C1C2(C)C)OC4=C(O3)C(C#N)=C([e])C([d])=C4C#N)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)OC%13(CC%11(C)C)CC(C)(C)C%12=CC%15=C(C=C%12O%13)OC%14=C(C#N)C%16=C(C(C#N)=C%14O%15)OC%17=C(O%16)C=C%18C(=C%17)OC%20(CC%18(C)C)CC(C)(C)C%19=CC%22=C(C=C%19O%20)OC%21=C(C#N)C%23=C(C(C#N)=C%21O%22)OC%24=C(O%23)C=C%25C(=C%24)C%27(CC%25(C)C)C%26=CC(O[g])=C(O[t])C=C%26CC%27(C)C
6664,p_exp_O2,-7.2915791,C12=C(C=C([e])C([d])=C1)N=C3C(=N2)C=C5C(=C3)C6(CCC)C4=C(C=C(O[t])C(O[g])=C4)C5(CCC)C7=C6C=CC=C7
6665,p_exp_H2,-7.300162274,Cc9ccc(c7c(c1ccc(C)cc1)c(c4ccc3oc2c(C#N)c([t])c([g])c(C#N)c2oc3c4)c(c5ccc(C)cc5)c(c6ccc(C)cc6)c7c8ccc(O[d])c(O[e])c8)cc9
6666,p_exp_N2,-7.334419009,Cc8cc7c1cc(O[e])c(O[d])cc1C6(c2ccccc2c5cc4oc3c(C#N)c(C[g])c(C[t])c(C#N)c3oc4cc56)c7cc8C
6667,p_exp_O2,-7.337242168,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(C(C)C%11(CC)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)CC
6668,p_exp_CH4,-7.346787486,C13(CC(C)(C)C2=C1C=C([d])C([e])=C2)C4=C(C(C)(C)C3)C=C5C(=C4)N(C[t])CN([g])C5
6669,p_exp_He,-7.356547324,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C8C(=C4)OC7=CC6=NC5=CC9=C(C=C5N=C6C=C7O8)C%10(CC9(C)C)CC(C)(C)C%11=C%10C=C%12C(=C%11)N=C%13C(=N%12)C=C([g])C([t])=C%13
6670,p_exp_O2,-7.359518563,C6(C4(C1=CC(C)=C2C(=C1)N(C[t])CN2[g])C3CC5CC(C3)CCC4CC5)=C(C)C=C([e])C([d])=C6
6671,d_exp_O2,-5.966576245,C6(C4(C1=CC(C)=C2C(=C1)N(C[t])CN2[g])C3CC5CC(C3)CCC4CC5)=C(C)C=C([e])C([d])=C6
6672,s_exp_O2,-1.392942318,C6(C4(C1=CC(C)=C2C(=C1)N(C[t])CN2[g])C3CC5CC(C3)CCC4CC5)=C(C)C=C([e])C([d])=C6
6673,p_exp_CH4,-7.366531544,C1([d])=C(C#N)C2=C(C(C#N)=C1[e])OC3=C(O2)C=C4C(=C3)OC6(CC4(C)C)CC(C)(C)C5=CC8=C(C=C5O6)OC7=C(C#N)C9=C(C(C#N)=C7O8)OC%10=C(O9)C=C%11C(=C%10)C%13(CC%11(C)C)C%12=CC(O[g])=C(O[t])C=C%12CC%13(C)C
6674,p_exp_CO2,-7.366531544,C23=NC1=CC4=C(C=C1N=C2C=C([e])C([d])=C3)C(C)(C)CC47CC(C)(C)C6=CC5=NC8=C(N=C5C=C67)C=C9C(=C8)OC%14=C(O9)C=C(C%11(C%10=CC=C(O[g])C(O[t])=C%10)C%13=C(C%12=C%11C=CC=C%12)C=CC=C%13)C=C%14
6675,p_exp_He,-7.37161107,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C=C%13C(=C6)C(=O)N(C%11=C%12C(=C(C9=CC(C)=C(N7C(=O)C8=C(C7=O)C=C([g])C([t])=C8)C%10=C9C=CC=C%10)C=C%11C)C=CC=C%12)C%13=O
6676,p_exp_N2,-7.384049948,C1%12=C(C=C%10C(=C1)S(=O)(=O)C2=C(C=C9C(=C2)OC3=C(C=C4C(=C3)C5(CC4(C)C)CC(C)(C)C6=C5C=C8C(=C6)OC7=C(C(C#N)=C([g])C([t])=C7C#N)O8)O9)S%10(=O)=O)OC%11=CC%15=C(C=C%11O%12)C%14(C%13=CC(O[e])=C(O[d])C=C%13C(C)(C)C%14)CC%15(C)C
6677,p_exp_He,-7.385102784,C12=CC(O[e])=C(O[d])C=C1C(C)(C)CC23CC(C)(C)C4=C3C=C5C(=C4)OC6=C(O5)C(/C(N)=N/O)=C([t])C([g])=C6/C(N)=N/O
6678,p_exp_O2,-7.389339837,C9(C7=C(C1=CC=C(C)C=C1)C(C2=CC=C(C)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C)C=C6)=C7C8=CC=C(C)C=C8)=CC(O[d])=C(O[e])C=C9
6679,p_exp_N2,-7.402304814,[e]CN1c2cc3c(C4C5=CC(C=C(C(CCC6(C)C)(C)C)C6=C7)=C7C=C5C3c8c4cc([g])c([t])c8)cc2CN(C1)[d]
6680,p_exp_He,-7.406713933,C9(C7=C(C1=CC=C(Br)C=C1)C(C2=CC=C(Br)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(Br)C=C6)=C7C8=CC=C(Br)C=C8)=CC(O[d])=C(O[e])C=C9
6681,p_exp_O2,-7.413412695,C9(C7=C(C1=CC=C(C#N)C=C1)C(C2=CC=C(C#N)C=C2)=C(C3=CC=C5C(=C3)OC4=C(C#N)C([g])=C([t])C(C#N)=C4O5)C(C6=CC=C(C#N)C=C6)=C7C8=CC=C(C#N)C=C8)=CC(O[d])=C(O[e])C=C9
6682,p_exp_CH4,-7.431798276,C2%13=C(C=C1OC3=C(OC1=C2)C(C#N)=C([d])C([e])=C3C#N)C(C)(C)CC%12(CC(C)(C)C%11=CC%10=C(OC9=C(C#N)C8=C(OC4=C(C=C5C(=C4)C(C)(C)CC56CC(C)(C)C7=C6C=C(O[g])C(O[t])=C7)O8)C(C#N)=C9O%10)C=C%11O%12)O%13
6683,p_exp_O2,-7.432973634,C1%10=C(C(S(=O)(=O)CC)=C3C(=C1S(=O)(=O)CC)OC2=CC4=C(C=C2O3)C(C)(C)CC45CC(C)(C)C6=C5C=C8C(=C6)OC7=C(C(C#N)=C([g])C([t])=C7C#N)O8)OC9=CC%13=C(C=C9O%10)C%12(C%11=CC(O[e])=C(O[d])C=C%11C(C)(C)C%12)CC%13(C)C
