SN,Polymer_SMILES,Solvent_SMILES,Activities,log10(mmol_solvent/g_Polymer),liquid_density_solvent,MW_rdkit,log10MV
1140,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.274024732,-0.939608163,0.783,60.096,1.885083804
1141,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.31246,-1.042449516,0.783,60.096,1.885083804
1142,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.40978139,-0.792054575,0.783,60.096,1.885083804
1143,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.41425,-0.885528589,0.783,60.096,1.885083804
1144,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.5104,-0.776292035,0.783,60.096,1.885083804
1145,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.55101065,-0.683469838,0.783,60.096,1.885083804
1146,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.61484,-0.686366791,0.783,60.096,1.885083804
1147,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.73486,-0.612475681,0.783,60.096,1.885083804
1148,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.89567,-0.519767043,0.783,60.096,1.885083804
1149,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.914888242,-0.497546119,0.783,60.096,1.885083804
1150,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CC(C)O,0.98088,-0.487338827,0.783,60.096,1.885083804
1151,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.042267447,-1.186304826,0.799,72.107,1.955430648
1152,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.043772109,-1.164856734,0.799,72.107,1.955430648
1153,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.046016552,-1.141927338,0.799,72.107,1.955430648
1154,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.072532145,-1.022933018,0.799,72.107,1.955430648
1155,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.176525663,-0.866250323,0.799,72.107,1.955430648
1156,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCC(C)=O,0.236343491,-0.817958499,0.799,72.107,1.955430648
1157,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.024627534,-1.672031957,0.802,60.096,1.874671198
1158,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.05783,-1.725656559,0.802,60.096,1.874671198
1159,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.060901385,-1.338947466,0.802,60.096,1.874671198
1160,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.06512,-1.442057991,0.802,60.096,1.874671198
1161,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.089115816,-1.198898652,0.802,60.096,1.874671198
1162,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.103239614,-1.144776178,0.802,60.096,1.874671198
1163,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.11187,-1.290576432,0.802,60.096,1.874671198
1164,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.147905256,-1.01251253,0.802,60.096,1.874671198
1165,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.16724,-1.184836215,0.802,60.096,1.874671198
1166,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.182117339,-0.93596218,0.802,60.096,1.874671198
1167,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.199612389,-0.90221699,0.802,60.096,1.874671198
1168,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.27035,-1.004227739,0.802,60.096,1.874671198
1169,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.28594,-0.942662896,0.802,60.096,1.874671198
1170,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.30461319,-0.746722528,0.802,60.096,1.874671198
1171,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.35424,-0.866670909,0.802,60.096,1.874671198
1172,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.556060734,-0.525313359,0.802,60.096,1.874671198
1173,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.6029,-0.709299033,0.802,60.096,1.874671198
1174,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.686822631,-0.447615461,0.802,60.096,1.874671198
1175,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.76702,-0.635937423,0.802,60.096,1.874671198
1176,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCCO,0.91854,-0.563397259,0.802,60.096,1.874671198
1177,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.001611719,-1.775788458,0.787,46.069,1.767434053
1178,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.02202,-1.756360939,0.787,46.069,1.767434053
1179,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.029434276,-1.482786423,0.787,46.069,1.767434053
1180,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.0376,-1.49971118,0.787,46.069,1.767434053
1181,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.05551,-1.387750152,0.787,46.069,1.767434053
1182,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.06393357,-1.276386759,0.787,46.069,1.767434053
1183,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.077844079,-1.214736916,0.787,46.069,1.767434053
1184,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.08435,-1.364558571,0.787,46.069,1.767434053
1185,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.128480486,-1.043966707,0.787,46.069,1.767434053
1186,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.13939,-1.148047821,0.787,46.069,1.767434053
1187,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.168543983,-0.944551699,0.787,46.069,1.767434053
1188,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.1815,-1.042449516,0.787,46.069,1.767434053
1189,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.218623355,-0.845648042,0.787,46.069,1.767434053
1190,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.23422,-0.952545075,0.787,46.069,1.767434053
1191,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.279275636,-0.749899257,0.787,46.069,1.767434053
1192,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.30882,-0.866670909,0.787,46.069,1.767434053
1193,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.333806678,-0.678794688,0.787,46.069,1.767434053
1194,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.39038,-0.807349711,0.787,46.069,1.767434053
1195,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.393901924,-0.611934498,0.787,46.069,1.767434053
1196,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.47061,-0.72233671,0.787,46.069,1.767434053
1197,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.470691319,-0.539198102,0.787,46.069,1.767434053
1198,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.543028274,-0.480291515,0.787,46.069,1.767434053
1199,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.54753,-0.66522964,0.787,46.069,1.767434053
1200,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.61536523,-0.428428934,0.787,46.069,1.767434053
1201,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.63639,-0.618802584,0.787,46.069,1.767434053
1202,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.72027,-0.547377577,0.787,46.069,1.767434053
1203,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.726653149,-0.359066261,0.787,46.069,1.767434053
1204,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.80913,-0.473853245,0.787,46.069,1.767434053
1205,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.86353779,-0.286609222,0.787,46.069,1.767434053
1206,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.87743,-0.413513523,0.787,46.069,1.767434053
1207,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.96629,-0.349185608,0.787,46.069,1.767434053
1208,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CCO,0.984285317,-0.231403518,0.787,46.069,1.767434053
1209,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.007525848,-1.879220486,0.787,32.042,1.609744884
1210,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.01522,-1.400950736,0.787,32.042,1.609744884
1211,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.0196,-1.15366565,0.787,32.042,1.609744884
1212,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.02281,-1.391155495,0.787,32.042,1.609744884
1213,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.04001,-1.181176373,0.787,32.042,1.609744884
1214,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.04229,-1.303680394,0.787,32.042,1.609744884
1215,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.043483736,-1.338982153,0.787,32.042,1.609744884
1216,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.04545,-1.108895818,0.787,32.042,1.609744884
1217,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.048823811,-1.295344,0.787,32.042,1.609744884
1218,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.05838,-1.031200285,0.787,32.042,1.609744884
1219,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.0629,-1.035942508,0.787,32.042,1.609744884
1220,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.06507,-1.155878399,0.787,32.042,1.609744884
1221,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.070541005,-1.152711095,0.787,32.042,1.609744884
1222,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.08014,-0.96576378,0.787,32.042,1.609744884
1223,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.08342,-0.908127435,0.787,32.042,1.609744884
1224,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.08875,-1.038574365,0.787,32.042,1.609744884
1225,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.09548,-0.890079621,0.787,32.042,1.609744884
1226,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.09654,-0.997544659,0.787,32.042,1.609744884
1227,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.09755,-0.825984347,0.787,32.042,1.609744884
1228,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.100090605,-1.012547217,0.787,32.042,1.609744884
1229,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.10226,-1.089469858,0.787,32.042,1.609744884
1230,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.12876,-0.798971285,0.787,32.042,1.609744884
1231,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.13341,-0.911052967,0.787,32.042,1.609744884
1232,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.1335,-0.749897077,0.787,32.042,1.609744884
1233,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.134980281,-0.890106717,0.787,32.042,1.609744884
1234,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.142812687,-0.866791957,0.787,32.042,1.609744884
1235,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.14642,-0.720659029,0.787,32.042,1.609744884
1236,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.14836,-0.762497778,0.787,32.042,1.609744884
1237,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.14839,-0.898753257,0.787,32.042,1.609744884
1238,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.160613431,-0.818042904,0.787,32.042,1.609744884
1239,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.177346456,-0.776725463,0.787,32.042,1.609744884
1240,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.18164,-0.675309758,0.787,32.042,1.609744884
1241,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.18316,-0.802767805,0.787,32.042,1.609744884
1242,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.18317,-0.656103679,0.787,32.042,1.609744884
1243,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.195503107,-0.735936229,0.787,32.042,1.609744884
1244,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.19722,-0.624583808,0.787,32.042,1.609744884
1245,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.19965,-0.774536597,0.787,32.042,1.609744884
1246,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.20054,-0.635957665,0.787,32.042,1.609744884
1247,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.2057,-0.873908162,0.787,32.042,1.609744884
1248,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.21366025,-0.698650218,0.787,32.042,1.609744884
1249,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.21583,-0.741949736,0.787,32.042,1.609744884
1250,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.23648,-0.565110455,0.787,32.042,1.609744884
1251,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.23651,-0.717305074,0.787,32.042,1.609744884
1252,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.2416,-0.59983683,0.787,32.042,1.609744884
1253,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.268843001,-0.601726643,0.787,32.042,1.609744884
1254,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.27394,-0.495173682,0.787,32.042,1.609744884
1255,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.27548,-0.614202281,0.787,32.042,1.609744884
1256,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.27889,-0.456700961,0.787,32.042,1.609744884
1257,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.29353,-0.435893753,0.787,32.042,1.609744884
1258,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.29505,-0.400143721,0.787,32.042,1.609744884
1259,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.29706,-0.550696774,0.787,32.042,1.609744884
1260,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.30132,-0.424178893,0.787,32.042,1.609744884
1261,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.30485,-0.559333337,0.787,32.042,1.609744884
1262,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.30676,-0.408542836,0.787,32.042,1.609744884
1263,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.30882,-0.712162579,0.787,32.042,1.609744884
1264,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.39036,-0.270724538,0.787,32.042,1.609744884
1265,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.39502,-0.547377577,0.787,32.042,1.609744884
1266,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.39528,-0.299939426,0.787,32.042,1.609744884
1267,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.39596,-0.431168431,0.787,32.042,1.609744884
1268,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.406977585,-0.425430851,0.787,32.042,1.609744884
1269,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.50907,-0.457564416,0.787,32.042,1.609744884
1270,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.50986,-0.30899354,0.787,32.042,1.609744884
1271,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.50991,-0.159641821,0.787,32.042,1.609744884
1272,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.51142,-0.167155346,0.787,32.042,1.609744884
1273,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.542264424,-0.302635584,0.787,32.042,1.609744884
1274,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.61151,-0.067578333,0.787,32.042,1.609744884
1275,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.61168,-0.052183935,0.787,32.042,1.609744884
1276,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.61386,-0.202099239,0.787,32.042,1.609744884
1277,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.65562,-0.340247166,0.787,32.042,1.609744884
1278,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.71487,-0.137781505,0.787,32.042,1.609744884
1279,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.72032,0.0139171,0.787,32.042,1.609744884
1280,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.7208,0.004848373,0.787,32.042,1.609744884
1281,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.72392,-0.289352767,0.787,32.042,1.609744884
1282,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.80084,-0.238460002,0.787,32.042,1.609744884
1283,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.81039,0.09948502,0.787,32.042,1.609744884
1284,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.81257,-0.047755056,0.787,32.042,1.609744884
1285,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.8157,0.096545829,0.787,32.042,1.609744884
1286,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.88705,-0.163913153,0.787,32.042,1.609744884
1287,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.887601622,-0.09079845,0.787,32.042,1.609744884
1288,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.9139,0.196259604,0.787,32.042,1.609744884
1289,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.91448,0.053495664,0.787,32.042,1.609744884
1290,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.9166,0.20346696,0.787,32.042,1.609744884
1291,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.95982,0.250319347,0.787,32.042,1.609744884
1292,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.96333,0.104182377,0.787,32.042,1.609744884
1293,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.96348,0.247713694,0.787,32.042,1.609744884
1294,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,CO,0.96397,-0.117863326,0.787,32.042,1.609744884
1295,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,c1ccccc1,0.018,-1.479427699,0.873,78.114,1.951714634
1296,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,c1ccccc1,0.036208333,-1.278064732,0.873,78.114,1.951714634
1297,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,c1ccccc1,0.056041667,-1.170730722,0.873,78.114,1.951714634
1298,O=C(O[*])C1=CC=C(C(=O)OCC[*])C=C1,c1ccccc1,0.107041667,-0.998193383,0.873,78.114,1.951714634
1299,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,C1CCCCC1,1,0.362696003,0.773,84.162,2.036936553
1300,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,CC#N,1,0.651504662,0.782,41.053,1.720138146
1301,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,CCCCCC,1,-0.048915765,0.656,86.178,2.118492571
1302,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,CCOC(C)=O,1,0.759125316,0.894,88.106,1.993667966
1303,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,CC[N+](=O)[O-],1,0.790114575,1.043,75.067,1.857164752
1304,O=C([*])NC1=CC=C(CC2=CC=C(NC(=O)OCCO[*])C=C2)C=C1,C[N+](=O)[O-],1,0.694392418,1.129,61.04,1.732920583
1305,O=C1C2=CC3=C(C=C2C(=O)N1C1=CC=C([*])C=C1)C(=O)N(C1=CC=CC(OC2=CC=C(C4=CC=C(O[*])C=C4)C=C2)=C1)C3=O,CC(C)=O,1,0.633913401,0.784,58.08,1.869710545
1306,O=C1C2=CC3=C(C=C2C(=O)N1C1=CC=C([*])C=C1)C(=O)N(C1=CC=CC(OC2=CC=C(C4=CC=C(O[*])C=C4)C=C2)=C1)C3=O,Cc1ccccc1,1,-0.918251814,0.865,92.141,2.027436814
1307,O=C1C2=CC3=C(C=C2C(=O)N1C1=CC=C([*])C=C1)C(=O)N(C1=CC=CC(OC2=CC=C(C4=CC=C(O[*])C=C4)C=C2)=C1)C3=O,ClC(Cl)C(Cl)Cl,1,-1.07266505,1.6,167.85,2.020801363
1308,O=C1C2=CC3=C(C=C2C(=O)N1C1=CC=C([*])C=C1)C(=O)N(C1=CC=CC(OC2=CC=C(C4=CC=C(O[*])C=C4)C=C2)=C1)C3=O,ClC(Cl)Cl,1,1.099159685,1.48,119.378,1.906662583
1309,O=C1C2=CC3=C(C=C2C(=O)N1C1=CC=C([*])C=C1)C(=O)N(C1=CC=CC(OC2=CC=C(C4=CC=C(O[*])C=C4)C=C2)=C1)C3=O,ClCCl,1,0.948532476,1.318,84.933,1.809161054
1310,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.001764955,-0.782324574,0.621,72.151,2.065150755
1311,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.009909839,-0.364638886,0.621,72.151,2.065150755
1312,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.023400968,-0.195289721,0.621,72.151,2.065150755
1313,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.037073371,-0.104117441,0.621,72.151,2.065150755
1314,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.055406242,-0.02375205,0.621,72.151,2.065150755
1315,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.085046193,0.062825555,0.621,72.151,2.065150755
1316,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.11015911,0.115537859,0.621,72.151,2.065150755
1317,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,0.135011548,0.157207253,0.621,72.151,2.065150755
1318,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,0.005002942,-0.490737259,0.656,86.178,2.118492571
1319,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,0.008761891,-0.324852784,0.656,86.178,2.118492571
