polymer_smiles,ROP of,monomer_smiles,Enthalpy of Polymerization (kJ/mol),Glass Transition Temperature (K),Specific Heat Capacity (J {gK}^{-1}),Tensile Strength at break (MPa),Thermal Decomposition Temperature (K),Youngs Modulus (GPa),fitness
[*]CCC(CNS(=O)(=O)CC(C)OC)CC(C)S[*],Thioether,COC(C)CS(=O)(=O)NCC1CCSC(C)C1,4.944240089142211,311.50197100639343,1.4187426850199698,14.92052291929722,539.0607830017805,0.2888017782194167,0.0063836150021078
[*]OCCCC([*])C(=O)NCCCCCC(=O)NCc1cccs1,Ether,O=C(CCCCCNC(=O)C1CCCO1)NCc1cccs1,5.860306064995174,309.87886360287666,1.300317726135254,14.829492560029031,600.3504372015595,0.2923571335782111,0.0063836083624336
[*]SCCCC([*])CN(CCN(C)C)S(=O)(=O)c1ccc(-c2csc(C)n2)s1,Thioether,Cc1nc(-c2ccc(S(=O)(=O)N(CCN(C)C)CC3CCCS3)s2)cs1,15.233795015541064,323.1762251853943,1.4891875028610229,13.53397654667497,577.5138147890568,0.3258824571102112,0.0063835639986148
[*]=C[C@H]1C[C@@H](CCNC(=O)CC2CCN(CC)CC2)[C@@H](C=[*])C1,Cycloalkene,CCN1CCC(CC(=O)NCC[C@@H]2C[C@H]3C[C@@H]2C=C3)CC1,3.9301714537783408,370.9043602347374,1.1607505422830582,14.389675328135493,604.2245753824711,0.2886757793555409,0.0063835631283863
[*]=CC1CC(C=[*])C(CCNC(=O)CC2CCN(CC)CC2)C1,Cycloalkene,CCN1CCC(CC(=O)NCCC2CC3C=CC2C3)CC1,3.9301714537783408,370.9043602347374,1.1607505422830582,14.389675328135493,604.2245753824711,0.2886757793555409,0.0063835631283863
[*]SCC(=CC([*])=O)C1CCC2(O)C3CCC4(O)CC(O)CC[C@]4(/C=N/CC(=O)OC)[C@H]3CC[C@]12C,Thioester,COC(=O)C/N=C/[C@]12CCC(O)CC1(O)CCC1[C@@H]2CC[C@]2(C)C(C3=CC(=O)SC3)CCC12O,14.99544757332033,430.5677077174186,1.0313678309321404,13.494846300780775,575.652132613957,0.414023668968752,0.0063835526216244
[*]SCC(=CC([*])=O)[C@H]1CC[C@]2(O)[C@@H]3CC[C@]4(O)C[C@@H](O)CC[C@]4(/C=N/CC(=O)OC)[C@H]3CC[C@]12C,Thioester,COC(=O)C/N=C/[C@]12CC[C@H](O)C[C@@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)SC3)CC[C@]12O,14.99544757332033,430.5677077174186,1.0313678309321404,13.494846300780775,575.652132613957,0.414023668968752,0.0063835526216244
[*]SCC([*])CC(C)CCC,Thioether,CCCC(C)CC1CS1,-57.55674513291636,243.60561747848988,1.88989516377449,17.586920100450516,507.96505407616496,0.3333698531729728,0.0063835425044491
[*]SCC([*])CCC(C)CC,Thioether,CCC(C)CCC1CS1,-57.55674513291636,243.60561747848988,1.88989516377449,17.586920100450516,507.96505407616496,0.3333698531729728,0.0063835425044491
[*]CCN(CCNc1cnnc(NC2CCCCCC2)n1)CCO[*],Ether,C(CN1CCOCC1)Nc1cnnc(NC2CCCCCC2)n1,10.172212994719654,327.5003285109997,1.6238169360160826,13.750809611380102,552.8640680506826,0.3100347026574611,0.0063835198880058
[*]CCN(CCNc1nncc(NC2CCCCCC2)n1)CCO[*],Ether,C(CN1CCOCC1)Nc1nncc(NC2CCCCCC2)n1,10.172212994719654,327.5003285109997,1.6238169360160826,13.750809611380102,552.8640680506826,0.3100347026574611,0.0063835198880058
[*]=CCCC(CCC=[*])C(=O)NC1CCC(C(=O)O)CC1,Cycloalkene,OC(=O)C1CCC(CC1)NC(=O)C1CCC=CCC1,-12.153836392253645,360.87760296463966,1.1113371439278126,14.60580392032862,556.7691234111786,0.2952911071227491,0.0063834928537234
[*]CCN(CCO[*])C1CCNC1CC,Ether,CCC1NCCC1N1CCOCC1,13.801471261991567,275.74185132980347,1.7160857367515563,16.13670460432768,562.7995508372784,0.3026294681055099,0.0063834795117124
[*]CCC(C)(NC(=O)NC(C)CN1CCCCC1)C(C)O[*],Ether,CC(CN1CCCCC1)NC(=O)NC1(C)CCOC1C,21.31190971550156,353.79032465815544,1.5102011054754256,14.480372068285943,534.0336653754115,0.2881926148380339,0.0063834736922815
[*]CCC(CNCc1cn(C)nc1C(C)(C)C)CO[*],Ether,Cn1cc(CNCC2CCOC2)c(n1)C(C)(C)C,-6.673382268534557,281.7598436176777,1.6546233570575712,15.031835533678532,564.1780732110143,0.2989111009715497,0.0063834694691559
[*]CCN(CCS[*])C(=O)c1ccc(C(=O)NC(C(=O)N2CCCCC2C(=O)NC(C(=O)C(F)(F)C(F)(F)F)C(C)C)C(C)C)cc1,Thioether,CC(C)C(NC(=O)c1ccc(C(=O)N2CCSCC2)cc1)C(=O)N1CCCCC1C(=O)NC(C(=O)C(F)(F)C(F)(F)F)C(C)C,23.35762358838697,400.1631169319152,1.248971563875675,14.07754187732935,603.3560287311674,0.2895212651093304,0.0063834132506331
[*]CCC(CCS[*])N(C)CCC(CN)OCC,Thioether,CCOC(CN)CCN(C)C1CCSCC1,8.963100384332286,255.66092222929,1.8122794020175927,16.735969433933498,538.0995636820793,0.3085583583536744,0.00638337073568
[*]CCCCC(=O)C=C(CCOc1cccc(Cl)c1CC(C)N)S[*],Thiocane,CC(N)Cc1c(Cl)cccc1OCCC1=CC(=O)CCCCS1,-2.037411408400186,310.1492751538753,1.4575247225165366,15.289748430997134,553.7334559857845,0.2780543552607298,0.0063833624638552
[*]CCCCC(=O)C=C(CCOc1c(Cl)cccc1CC(C)N)S[*],Thiocane,CC(N)Cc1cccc(Cl)c1OCCC1=CC(=O)CCCCS1,-2.037411408400186,310.1492751538753,1.4575247225165366,15.289748430997134,553.7334559857845,0.2780543552607298,0.0063833624638552
[*]CCN(CCCN1CN=C(S)NC1)CCO[*],Ether,SC1=NCN(CCCN2CCOCC2)CN1,17.666258808644923,249.47269970178604,1.6727443242073057,15.719834112375976,518.6279187217355,0.3492081904920935,0.0063833505423014
[*]=CC1OC(C=[*])C(C(=O)NC2CCN(C(C)C)CC2)C1C(=O)O,Cycloalkene,CC(C)N1CCC(NC(=O)C2C3C=CC(O3)C2C(=O)O)CC1,-3.118274971235059,403.56299507617945,1.0521406976878642,15.589652656018735,571.5186687022448,0.3027099309561402,0.0063833251926201
[*]CC(Cc1n[nH]c(C(C)C)n1)NCCO[*],Ether,CC(C)c1nc(CC2COCCN2)n[nH]1,10.528969825541632,319.3203436434269,1.5356780821084974,15.49354503080249,539.0203750893473,0.2791200112146884,0.0063833160309042
[*]CCCC(C=CC=O)CS[*],Thioether,O=CC=CC1CCCSC1,-5.72826650342439,244.114133939147,1.7389886015653608,16.769952413439754,545.364811693132,0.3082171362648904,0.0063832794139671
[*]CCN(CCS[*])C(=O)C(C)(C)C(=O)NC1CCN(C(=O)OCC)CC1,Thioether,CCOC(=O)N1CCC(NC(=O)C(C)(C)C(=O)N2CCSCC2)CC1,3.4230312469612127,318.6912976503372,1.15120545566082,14.255804699659349,544.6721985161305,0.3275224390113354,0.0063832619812693
[*]=CCN(CCC(=[*])c1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)C=C(C)C,Cycloalkene,CC(C)=CC(=O)N1CCC(=CC1)c1ccc(OC(=O)OC(C)(C)C)cc1,-13.08026354654744,377.6878568530082,1.2087826871871947,14.227164094150067,575.9509986832738,0.2686367746155709,0.0063832612352253
[*]SCCN(CCN1CCN(S(=O)(=O)c2cc(C)sc2C)CC1)CC([*])C,Thioether,Cc1cc(S(=O)(=O)N2CCN(CCN3CCSC(C)C3)CC2)c(C)s1,24.722200402242013,307.3242992460728,1.5388706910610197,13.447730047255757,546.8783864066005,0.3579075656927377,0.0063832523030575
[*]CCC(CO[*])COCCCNC(=O)c1cc(C)oc1C,Ether,Cc1cc(C(=O)NCCCOCC2CCOC2)c(C)o1,1.2117196330657014,292.0687817931175,1.5089465916156768,15.94677107036114,593.6627830982209,0.2817326399746537,0.006383213290037
[*]=C(C=CC(C)=CC(=O)O)CCCC(=[*])c1cc(C(C)C)cc(C(C)C)c1OCC(F)(F)F,Cycloalkene,CC(C=CC1=C(c2cc(C(C)C)cc(C(C)C)c2OCC(F)(F)F)CCC1)=CC(=O)O,-21.15394545962324,383.1710761487484,1.236928627192974,14.16938096508384,581.288129389286,0.2645233646860719,0.0063832099738468
[*]CCN(CCNC(=O)C(N)CC=C)CCS[*],Thioether,C=CCC(N)C(=O)NCCN1CCSCC1,2.4763611585435137,327.9910727739334,1.3263464906811715,15.10267746821046,523.9728838831186,0.274657660722956,0.0063831927514761
[*]SCCN(Cc1nc(N)nc(N)n1)CC([*])C(C)C,Thioether,CC(C)C1CN(Cc2nc(N)nc(N)n2)CCS1,23.92754046956608,350.2609363496304,1.3858141338825225,15.129492104798556,538.1523279502987,0.2805498956725001,0.0063831829960482
[*]OC(C)CN(CC([*])C)C(=O)C(=O)/C=C/c1ccc(OC)c(OC)c1,Ether,COc1ccc(\C=C\C(=O)C(=O)N2CC(C)OC(C)C2)cc1OC,16.796782472877254,366.7599404454231,1.2581208345294,14.583840165287258,594.6677754655481,0.2764642901280522,0.0063831648057103
[*]OCCCC([*])C(=O)N1CCCC(C(=O)OCC(F)(F)F)C1,Ether,FC(F)(F)COC(=O)C1CCCN(C1)C(=O)C1CCCO1,-2.879986988058963,287.7579367160797,1.3368846449255942,15.268301487714051,578.1573706045747,0.2926252834782004,0.0063831260581611
[*]CCN(CCS[*])C(CNC(=O)N(C)C1CCN(C)C1=O)C(F)(F)F,Thioether,CN1CCC(N(C)C(=O)NCC(N2CCSCC2)C(F)(F)F)C1=O,9.063088660740936,330.53703463077545,1.1331339159607887,14.595942794531586,535.2195074692369,0.3232567456867546,0.0063831228811608
[*]CCN(CCS[*])C1CCCN(C(=O)C(CC=C)N(C)C)C1,Thioether,C=CCC(C(=O)N1CCCC(N2CCSCC2)C1)N(C)C,16.743556292008318,303.9442493915558,1.2937132358551025,14.934262367337944,547.933145968616,0.3048848120076209,0.0063831166008579
[*]CCC(CCO[*])S(=O)(=O)NCC(C)Cc1cccs1,Ether,CC(CNS(=O)(=O)C1CCOCC1)Cc1cccs1,10.723382058866571,298.28144109249115,1.4230135416984555,15.280913481861354,553.6290579244495,0.2962228669330478,0.0063831010244776
[*]CCC(CCO[*])N(C)C(=O)N1CCCC(N(C)C)CC1,Ether,CN(C)C1CCCN(CC1)C(=O)N(C)C1CCOCC1,-1.768745729424953,312.6442128419876,1.5329496234655378,14.44109586402774,556.2813891291619,0.2920300371898711,0.0063830802718895
[*]=CCCCCC(=[*])C(=O)N(C)C1CCCC1,Cycloalkene,CN(C1CCCC1)C(=O)C1=CCCCC1,-2.412318847013174,338.8608986735344,1.444592527747154,14.44608525708318,611.9166434705257,0.2769226005650312,0.0063830677851901
[*]OCCCC([*])CN(Cc1ccco1)C(=O)CN(CCC)C(=O)NCC,Ether,CCCN(CC(=O)N(CC1CCCO1)Cc1ccco1)C(=O)NCC,1.3983841900971008,324.8339552879333,1.3488336813449855,15.47613577246666,612.7153898566961,0.2700477056019008,0.0063830543394067
[*]CCC(CCS[*])S(=O)(=O)NCCNC(C)C,Thioether,CC(C)NCCNS(=O)(=O)C1CCSCC1,8.397441192107433,322.49452432990074,1.55047952234745,14.673696900159122,509.6633037284017,0.2896605254430324,0.0063830404790103
[*]CCN(CC(C)O[*])C(=O)Nc1nnc(CCC)s1,Ether,CCCc1nnc(NC(=O)N2CCOC(C)C2)s1,9.759850466683536,349.3243273496628,1.4682559490203857,14.668135588616137,575.194079875946,0.2769888781131059,0.0063830333128067
[*]CC(C=CS([*])(=O)=O)NS(=O)(=O)c1cn[nH]c1,Thioether,O=S(=O)(NC1CS(=O)(=O)C=C1)c1cn[nH]c1,2.9421327534603634,418.1058993935585,1.0396898359060287,14.318556370586158,569.5427559614182,0.3496752922405303,0.0063830110116629
[*]CC(C=CS([*])(=O)=O)NS(=O)(=O)c1cn[nH]c1,Cycloalkene,O=S(=O)(NC1CS(=O)(=O)C=C1)c1cn[nH]c1,2.9421327534603634,418.1058993935585,1.0396898359060287,14.318556370586158,569.5427559614182,0.3496752922405303,0.0063830110116629
[*]CCN(C)CC(CN(Cc1cn(C)nc1C)CC1CC1)O[*],Ether,CN1CCOC(CN(CC2CC2)Cc2cn(C)nc2C)C1,-42.51630017563805,250.5529160946608,1.7449326586723326,15.18100944980979,595.1355029672385,0.3546251582039147,0.0063830103008833
[*]=CCCCCC(=[*])CCNC(=O)Nc1ccc(OC(=O)CCC(=O)c2ccc(Cl)cc2)cc1,Cycloalkene,Clc1ccc(cc1)C(=O)CCC(=O)Oc1ccc(NC(=O)NCCC2=CCCCC2)cc1,6.986746076224117,407.99049383401865,1.150144450068474,15.06120146289468,623.8219922706485,0.2810246264912188,0.0063829868200462
[*]OC(C)CN(CC([*])C)CC1CN(C(=O)CCn2cncn2)CC1CO,Ether,CC1CN(CC2CN(C(=O)CCn3cncn3)CC2CO)CC(C)O1,15.194334424821056,339.44575050473213,1.274744114279747,14.314716771990062,557.977154365182,0.2934118823457509,0.0063829790919583
[*]O[C@H](C)CN(C[C@@H]1CN(C(=O)CCn2cncn2)C[C@@H]1CO)C[C@@H]([*])C,Ether,C[C@H]1CN(C[C@@H]2CN(C[C@@H]2CO)C(=O)CCn2cncn2)C[C@@H](C)O1,15.194334424821056,339.44575050473213,1.274744114279747,14.314716771990062,557.977154365182,0.2934118823457509,0.0063829790919583
[*]OC1(CN(CCCCCC)C([*])=O)CCN(C(=O)C2CCOC2)CC1,Ester,CCCCCCN1CC2(CCN(C(=O)C3CCOC3)CC2)OC1=O,9.27445473429013,325.3651832938194,1.3239575237035752,14.868362165987492,661.3392272830009,0.2850829342685639,0.006382914618462
[*]OCCNCC([*])CCN(C)CC(C)(C)C,Ether,CN(CCC1CNCCO1)CC(C)(C)C,4.645061371274878,264.78701665997505,1.877771129608154,15.4461234562099,573.2449304759502,0.3178697578370571,0.0063829089820801
[*]=CCCCCC(=[*])CCNC(=O)C1CNCCO1,Cycloalkene,O=C(NCCC1=CCCCC1)C1CNCCO1,1.9803026269228952,311.0710661113262,1.3617391210794447,14.989258883148434,590.7896937668323,0.2854345867268741,0.0063829015582495
[*]CC(C(=O)NC(C)C)N(CCCC(=O)O)CCS[*],Thioether,CC(C)NC(=O)C1CSCCN1CCCC(=O)O,-0.610329630231208,272.8731421083212,1.395768830180168,14.99565126374364,461.2782463051379,0.3287528650027513,0.006382870516134
[*]CCC(CS([*])(=O)=O)N(C(=S)NCC=C)N(C)C,Thioether,C=CCNC(=S)N(C1CCS(=O)(=O)C1)N(C)C,0.966261845028731,355.9878143668175,1.289527638554573,13.849495337903502,548.5228333309293,0.2831038163525611,0.0063828683554975
[*]OCCCC([*])(C(=O)OC(C)(C)C)C(=O)N1CCN(C(C)c2nccs2)CC1,Ether,CC(N1CCN(CC1)C(=O)C1(CCCO1)C(=O)OC(C)(C)C)c1nccs1,12.932526775908986,351.20572245121,1.364618121385574,14.206801412999631,567.8585583776236,0.2874524758164584,0.0063828504785964
[*]SCC1NC(=O)NC1C([*])CCCCC(=O)NCCOCCOCCN,Thioether,NCCOCCOCCNC(=O)CCCCC1SCC2NC(=O)NC21,5.842075619496734,312.71627059578896,1.5665006750822066,15.01151008680463,520.573992177844,0.2871129821889102,0.0063828391673836
[*]SC(=S)N(CCCCCC(=O)N1CCCC1)C(=O)C([*])=Cc1ccc(C(=O)OC)cc1,Thioether,COC(=O)c1ccc(C=C2SC(=S)N(CCCCCC(=O)N3CCCC3)C2=O)cc1,12.238809975902564,349.6288416683674,1.0799539041519166,15.628528219461442,553.0199684545398,0.3156952940003574,0.0063828193724162
[*]=CC(=O)OCC(=[*])C1C(OC(=O)OC)CC2(O)C3CCC4CC(OC(=O)OC)CCC4(C)C3CCC12C,Ester,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(=O)OC)CC32O)C1,17.320177155423778,432.6199475228786,1.0014629356563092,14.810299035161735,560.4111461341381,0.3940885507092625,0.0063827984968673
[*]=CC(=O)OCC(=[*])C1C(OC(=O)OC)CC2(O)C3CCC4CC(OC(=O)OC)CCC4(C)C3CCC12C,Cycloalkene,COC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(=O)OC)CC32O)C1,17.320177155423778,432.6199475228786,1.0014629356563092,14.810299035161735,560.4111461341381,0.3940885507092625,0.0063827984968673
[*]OCCCC([*])COc1ccc(C(=O)N(CCC(=O)O)C(C)C)cc1,Ether,CC(C)N(CCC(O)=O)C(=O)c1ccc(OCC2CCCO2)cc1,6.675478856485876,293.2211386561394,1.361464911699295,15.308718550205231,549.6041722029448,0.2958074998174608,0.0063827843048124
[*]OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C([*])Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O,Ether,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1,3.2932189940490004,369.5640718340874,1.266699568927288,14.130331145226958,611.1581472560764,0.2733779735863209,0.0063827490650024
[*]CC(CC)N(CCS[*])C(=O)NC1CCN(CC(=O)N(C)C)CC1,Thioether,CCC1CSCCN1C(=O)NC1CCN(CC(=O)N(C)C)CC1,19.94902251402141,325.6176808476448,1.2884484395384788,14.457152773439883,523.8168520286679,0.3034675929985195,0.0063827479736535
[*]CCN(CCO[*])CC(C)(C)CN(C)C(=O)C1CCN(C)C(=O)C1,Ether,CN(CC(C)(C)CN1CCOCC1)C(=O)C1CCN(C)C(=O)C1,15.209055690254178,297.7123290002346,1.5140992546081542,14.32528088092804,569.1520847976208,0.3233891219765693,0.0063827424554443
[*]CCN(CCCNC(=S)NC1CS(=O)(=O)CC1Cl)CCO[*],Ether,ClC1CS(=O)(=O)CC1NC(=S)NCCCN1CCOCC1,6.226917448674062,321.162743896246,1.33350368052721,14.337842236459258,530.2552232265473,0.2955803263691812,0.0063827302984606
[*]OCC(=O)N(CC(C)C)CC([*])CNC(=O)c1cc(C)n(CCOC)c1C,Ether,COCCn1c(C)cc(C(=O)NCC2CN(CC(C)C)C(=O)CO2)c1C,12.55933163431929,320.8330838084221,1.5402235841751095,14.409973966330291,554.4332726553083,0.3001052292770148,0.0063827197502909
[*]=C(C)CCCC(C)(C)C(=[*])C=CC(C)=CC=CC(C)=CC=C1C(=O)CCC1=O,Cycloalkene,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=C1C(=O)CCC1=O,-2.6452815672945955,328.43445602059364,1.3730016034841537,13.844310837239028,585.7772460266948,0.2949815039541572,0.0063826569649794
[*]OC(C)(C)C(CC([*])(C)C)NCc1nc(COC)no1,Ether,COCc1noc(CNC2CC(C)(C)OC2(C)C)n1,12.352917037039164,355.1036475300789,1.6329903852939605,13.395339930802583,541.8355472892523,0.3052775899229198,0.006382641126016
[*]CCN(CC(=O)N(CC)CC(=C)C)CC(Cn1ccnn1)O[*],Ether,CCN(CC(C)=C)C(=O)CN1CCOC(Cn2ccnn2)C1,10.14718138369188,334.2452320456505,1.3392707976698874,15.508723211288451,590.0813590988517,0.2711907548977434,0.0063826313602602
[*]CCCC(CS([*])(=O)=O)NC1CCN(CCN(C)C)CC1,Thioether,CN(C)CCN1CCC(CC1)NC1CCCS(=O)(=O)C1,18.30867737081409,320.66644582152367,1.4738353449106214,15.106237065047027,587.048846487701,0.2915264589491487,0.0063825669382962
[*]OCCCCC([*])CCC(=O)N1CCC(O)(CO)C1,Ether,OCC1(O)CCN(C1)C(=O)CCC1CCCCO1,0.7538526865716163,320.27803349494934,1.4127151125669477,15.254340123385193,589.5374165430666,0.2750316043709964,0.0063825001755845
[*]C(C(C)C)C(C)NCCS([*])(=O)=O,Thioether,CC(C)C1C(C)NCCS1(=O)=O,6.906580958893425,376.7900772690773,1.4761527669429777,14.42854046598077,496.0928834058344,0.2693683905351907,0.006382491631916
[*]C(CNC(C)CS([*])(=O)=O)C(C)C,Thioether,CC(C)C1CNC(C)CS1(=O)=O,6.906580958893425,376.7900772690773,1.4761527669429777,14.42854046598077,496.0928834058344,0.2693683905351907,0.006382491631916
[*]CC(NCC(C)S([*])(=O)=O)C(C)C,Thioether,CC(C)C1CS(=O)(=O)C(C)CN1,6.906580958893425,376.7900772690773,1.4761527669429777,14.42854046598077,496.0928834058344,0.2693683905351907,0.006382491631916
[*]CCC(CCO[*])CCS(=O)(=O)N1CCN(C[C@H](C)O)CC1,Ether,C[C@H](O)CN1CCN(CC1)S(=O)(=O)CCC1CCOCC1,14.528307582437584,297.78185799717903,1.6040970879793166,14.941210283339023,550.2417338714004,0.307267406417951,0.0063824900001857
[*]CCC(CO[*])C(C)N=C=O,Ether,CC(N=C=O)C1CCOC1,0.1779644348520753,270.59622107446194,1.686520828604698,16.413358257710936,530.8858443036676,0.2904809783099592,0.0063824837946859
[*]SCCCCC([*])CNCC(N)C(N)=O,Thioether,NC(CNCC1CCCCS1)C(N)=O,5.410127344392321,360.08000469207764,1.3434509646892543,15.020157375186685,537.2766040965914,0.2642376917652785,0.0063824574173644
[*]CCCCC(=O)C=C(S[*])C1(O)CCN(c2nc(C(=O)O)cs2)C1,Thiocane,O=C1C=C(C2(O)CCN(c3nc(C(=O)O)cs3)C2)SCCCC1,3.966811417126809,329.186820268631,1.163000224530697,14.88007011190057,579.7619091287255,0.3002476783236861,0.0063824217390566
[*]CCCCC(=O)C=C(CCCn1ccc(C)n1)S[*],Thiocane,Cc1ccn(CCCC2=CC(=O)CCCCS2)n1,-4.758038371098019,267.8290638923645,1.639061994552612,16.257056211680176,577.3464518934488,0.2913318282537907,0.0063824110936286
[*]CCCCC(=O)C=C(COCC1CCCN(C(=O)c2cnccn2)C1)S[*],Thiocane,O=C1C=C(COCC2CCCN(C(=O)c3cnccn3)C2)SCCCC1,13.450654709658846,354.10041642189026,1.208016462624073,14.675004567950966,609.0778364539146,0.2853440213183313,0.0063823999620107
[*]CCN(CCO[*])CCN(C1CCCN(C(=O)CC2CCCC2)C1)S(C)(=O)=O,Ether,CS(=O)(=O)N(CCN1CCOCC1)C1CCCN(C1)C(=O)CC1CCCC1,19.39495228647707,321.39163184165955,1.6390213268995284,14.267925201356412,565.5922712758183,0.3104053383883089,0.0063823637414829
[*]OCCCC([*])Cn1cc(NCCCCC)cn1,Ether,CCCCCNc1cnn(CC2CCCO2)c1,4.376679841033056,266.9428055137396,1.6877361017465589,16.628432375192645,562.6634731829166,0.2941021940020472,0.0063823593749414
[*]CCCCC(=O)C=C(CCNS(=O)(=O)NC)S[*],Thiocane,CNS(=O)(=O)NCCC1=CC(=O)CCCCS1,-11.472760455042826,306.41512843966484,1.5575801104307172,14.777507552504542,565.0036355182528,0.2832490964995324,0.0063823415682607
[*]O[C@H]1C[C@@]2(C)C(=C1[C@H](C)C[C@H]([*])[C@@H](OC(C)=O)C(C)(C)O)C=C[C@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@@]12C,Ether,C[C@@H]1C[C@H](O[C@H]2C[C@@]3(C)C(C=C[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]34C)=C12)[C@@H](OC(C)=O)C(C)(C)O,14.087960816124998,433.00630375742907,1.117081985026598,13.787084732949737,597.8383374899626,0.3316032167847454,0.006382334373947
[*]SC(C)CN(Cc1ccc(Cl)s1)CC([*])C(=O)OC,Thioether,COC(=O)C1CN(Cc2ccc(Cl)s2)CC(C)S1,6.691367578109937,282.81036484241486,1.1213569045066831,15.581581754237416,557.0445912748576,0.3462295451649279,0.0063822596635613
[*]CCCC(CCN(C(=O)C(C)C1CC1)C(CC)CC)C(=O)C=C(S[*])c1ccccc1,Thiocane,CCC(CC)N(CCC1CCCSC(c2ccccc2)=CC1=O)C(=O)C(C)C1CC1,-34.92761943576301,327.85664689540863,1.322440929412842,14.843593925237656,599.4796558901668,0.2807157087469101,0.0063822397881029
[*]OC(C)CC(CC([*])C)NCC1CCCCC1OCC(F)(F)F,Ether,CC1CC(CC(C)O1)NCC1CCCCC1OCC(F)(F)F,15.171749377149135,305.8916521370411,1.276560087502003,15.03683237358928,540.6145290166139,0.2996530876585841,0.006382235858674
[*]CCN(CCS[*])C1(CNC(=O)c2ccc3c(c2)CCCC3)CCCCC1,Thioether,O=C(NCC1(N2CCSCC2)CCCCC1)c1ccc2c(c1)CCCC2,34.926304923127795,342.7033801674843,1.3845484423637389,12.999786806851628,546.6245290204882,0.3615623969757557,0.0063822084245624
[*]OC(C=C(F)C(=O)C([*])C)n1cc(F)c(=O)[nH]c1=O,Ether,CC1OC(n2cc(F)c(=O)[nH]c2=O)C=C(F)C1=O,1.4490370099892922,348.52022993564606,1.0835814905166623,16.246221037209036,525.4646640881896,0.2930245878247172,0.0063821809572084
[*]OC(C=C(F)C(=O)C([*])C)n1cc(F)c(=O)[nH]c1=O,Cycloalkene,CC1OC(n2cc(F)c(=O)[nH]c2=O)C=C(F)C1=O,1.4490370099892922,348.52022993564606,1.0835814905166623,16.246221037209036,525.4646640881896,0.2930245878247172,0.0063821809572084
[*]OCCC(CC([*])C)NC(=O)NCCC(=O)N1CCCCC1,Ether,CC1CC(CCO1)NC(=O)NCCC(=O)N1CCCCC1,16.9100781404196,349.84600752592087,1.3423238840699194,14.23948566094041,534.1208434090018,0.2910378706394881,0.0063821726088293
[*]OC(C)CN(CCN1CCc2nc(N(C)C)sc2C1)CC([*])C,Ether,CC1CN(CCN2CCc3nc(sc3C2)N(C)C)CC(C)O1,21.560657191928296,249.24814845621583,1.6613884568214414,14.851518868654969,537.1197309583425,0.3828421388724446,0.0063821722227001
[*]CCC(CS([*])(=O)=O)N(C)C(=O)N1CCN(CC(C)C)CC1,Thioether,CC(C)CN1CCN(CC1)C(=O)N(C)C1CCS(=O)(=O)C1,9.687392645965993,378.2532821595669,1.382552278935909,14.308169496804478,612.9977983117104,0.2733645929122716,0.0063821719808657
[*]OCCCCC([*])CN=C(NCc1nc(C2CC2)no1)NC1CC1,Ether,C1CCC(CN=C(NCc2nc(C3CC3)no2)NC2CC2)OC1,-89.28561886101767,321.4059772193432,1.5981772887706756,16.347109543532135,587.421140858531,0.3242290647339821,0.0063821394308726
[*]CCN(C(=O)CC(O)C1CC1)C(CO[*])C1CC1,Ether,OC(CC(=O)N1CCOCC1C1CC1)C1CC1,-91.2740609642933,323.78553742170334,1.3747874128818511,16.91831909045577,585.5575920850039,0.315842928430736,0.0063821129881747
[*]OCCCCC([*])CN(C)c1ccc(CN)c(C)n1,Ether,CN(CC1CCCCO1)c1ccc(CN)c(C)n1,10.24238176436524,286.8516018986702,1.5793229562044142,16.41836552321911,584.6668565735221,0.2857791167328507,0.0063820659698594
[*]OCCCCC([*])CN(C)c1cc(CN)cc(C)n1,Ether,CN(CC1CCCCO1)c1cc(CN)cc(C)n1,10.24238176436524,286.8516018986702,1.5793229562044142,16.41836552321911,584.6668565735221,0.2857791167328507,0.0063820659698594
[*]SCCN(CC([*])C(C)C)c1nnc(CC(F)(F)F)n1CC(=C)C,Thioether,C=C(C)Cn1c(CC(F)(F)F)nnc1N1CCSC(C(C)C)C1,9.793879095780868,302.6878117322922,1.476678830385208,15.19612507671118,565.4883464366197,0.293744193918854,0.006382025900975
[*]CCC(CNCC(C)C)(CS[*])CC(C)C,Thioether,CC(C)CNCC1(CC(C)C)CCSC1,3.641101204855665,269.4836744070053,1.9014131468534468,15.584932839125395,568.0712717279793,0.3087813000520319,0.006382005596004
