,PCE,Jsc,Voc,FF,smiles_donor,smiles_acceptor,smiles_canonical,Inverted?,Solvent,DIO?,Processing_Technique,TA?,SVA?,TA,SVA,thickness_nm,blend_ratio,Molecular_Weight,DOI
20,9.4,18.7,0.76,0.680,[*]c1cc(F)c(-c2sc(-c3sc(-c4ccc(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)cc2F)s1,COC(=O)CCCC1(c2cccs2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc(F)c(-c2sc(-c3sc(-c4ccc(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)cc2F)s1.COC(=O)CCCC1(c2cccs2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,50% chlorobenzene (CB) + 50% dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 80°C for 5 minutes,,300,0.8333333333333334,52900, 10.1038/ncomms6293
21,9.2,18.6,0.76,0.690,[*]c1cc(F)c(-c2sc(-c3sc(-c4ccc(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)cc2F)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,[*]c1cc(F)c(-c2sc(-c3sc(-c4ccc(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)cc2F)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,FALSE,50% chlorobenzene (CB) + 50% dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 80°C for 5 minutes,,300,0.8333333333333334,52900, 10.1038/ncomms6293
22,9.7,19.8,0.76,0.680,[*]c1ccc(-c2ccc(-c3sc(-c4cc5c(cc(-c6cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s6)c6nsnc65)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc(-c3sc(-c4cc5c(cc(-c6cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s6)c6nsnc65)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,50% chlorobenzene (CB) + 50% dichlorobenzene (DCB),FALSE,spin coating,TRUE,FALSE,TA at 80°C for 5 minutes,,300,0.8333333333333334,, 10.1038/ncomms6293
23,6.3,14.1,0.7,0.640,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5sc(C(=O)C(CC)CCCC)cc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5sc(C(=O)C(CC)CCCC)cc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE, spin coating,FALSE,FALSE,,,100,,,10.1038/nphoton.2015.9
24,6,13,0.74,0.642,[*]C1=C2C(=O)N(CC(CCCC)CCCCCC)C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(-c7ccc([*])s7)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)=C2C(=O)N1CC(CCCC)CCCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]C1=C2C(=O)N(CC(CCCC)CCCCCC)C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(-c7ccc([*])s7)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)=C2C(=O)N1CC(CCCC)CCCCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE, spin coating,FALSE,FALSE,,,105,,,10.1038/nphoton.2015.9
25,7,15.1,0.72,0.6629999999999999,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE, spin coating,FALSE,FALSE,,,95,,,10.1038/nphoton.2015.9
26,7.1,16.9,0.68,0.629,[*]C1=C2C(=O)N(CC(CCCC)CCCCCC)C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(-c7ccc([*])[se]7)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)[se]3)=C2C(=O)N1CC(CCCC)CCCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]C1=C2C(=O)N(CC(CCCC)CCCCCC)C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(-c7ccc([*])[se]7)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)[se]3)=C2C(=O)N1CC(CCCC)CCCCCC.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,,FALSE,,FALSE,FALSE,,,100,,,10.1038/nphoton.2015.9
27,7.35,14.7,0.728,0.687,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
28,2.96,9.56,0.75,0.413,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
29,7.87,15.2,0.732,0.7070000000000001,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"94% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
30,6.26,15,0.76,0.5489999999999999,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(OCC(CC)CCCC)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(OCC(CC)CCCC)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"94% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
31,8.33,16.2,0.758,0.6779999999999999,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
32,3.95,9.58,0.797,0.517,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"97% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
33,8.88,17.1,0.754,0.6890000000000001,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"94% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
34,6.86,15,0.804,0.569,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(-c4sc([*])c5c(F)c(C(=O)OCC(CC)CCCC)sc45)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"94% o-dichlorobenzene (DCB) + 3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.6666666666666666,,10.1002/adma.201600426
35,7.69,15.7,0.745,0.6559999999999999,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE," 50% o-dichlorobenzene (DCB) + 50% chlorobenzene (CB) +  3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.8333333333333334,,10.1002/adma.201600426
36,4.08,9.87,0.773,0.535,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE," 50% o-dichlorobenzene (DCB) + 50% chlorobenzene (CB) +  3% 1,8-diiodoctane (DIO)",TRUE,spin coating,FALSE,FALSE,,,195,0.8333333333333334,,10.1002/adma.201600426
37,8.36,16.5,0.748,0.677,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE," 50% o-dichlorobenzene (DCB) + 50% chlorobenzene (CB) +  3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.8333333333333334,,10.1002/adma.201600426
38,6.8,14.1,0.775,0.622,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,[*]c1ccc(-c2ccc(-c3sc(-c4c(F)c(F)c(-c5cc(CC(CCCCCCCC)CCCCCCCCCC)c([*])s5)c5nsnc45)cc3CC(CCCCCCCC)CCCCCCCCCC)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE," 50% o-dichlorobenzene (DCB) + 50% chlorobenzene (CB) +  3% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,0.8333333333333334,,10.1002/adma.201600426
39,6.44,13.6,0.773,0.613,CCCCCCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CCCCCC)s8)s7)c7nsnc67)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)s2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,CCCCCCc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c(F)cc(-c7ccc(-c8ccc(CCCCCC)s8)s7)c7nsnc67)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)s2)s1.COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%14c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c%11c2c4c2c4c%14c%12c%12c5c6c5c6c8c9c8c%10c%11c2c(c86)c4c%125)C713,FALSE,"96.6% chlorobenzene (CB) + 0.4% 1,8-diiodoctane (DIO) + 3% BPO",TRUE,spin coating,FALSE,FALSE,,,195,1.5,,10.1002/adma.201600426
