Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10)
1154,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CC(=O)Oc1ccccc1,303,0.290514694,1,0,-6.69897
1155,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CCC=O,303,0.143633318,1,0,-6.69897
1156,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CCCCCOC(C)=O,303,0.41785277,1,0,-6.3297541
1157,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CCCOC(C)=O,303,0.532374288,1,0,-6.3615107
1158,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CCOC(=O)C(=O)OCC,303,0.515925878,1,0,-6.928118
1159,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,CCOC(=O)c1ccccc1,303,0.433370253,1,0,-8
1160,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,Clc1ccccc1,303,0.055884953,1,0,-8
1161,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,Clc1ccccc1Cl,303,0.039171352,1,0,-7.4814861
1162,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,O=C1CCCCC1,303,0.108020694,1,0,-7.60206
1163,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,O=Cc1ccccc1,303,0.318348824,1,0,-7
1164,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,O=Cc1ccccc1O,303,0.302057688,1,0,-7.2441251
1165,[*]C(F)(F)CCC(F)(F)CCC([*])(F)F,O=[N+]([O-])c1ccccc1,303,0.282308456,1,0,-6.69897
1166,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])[nH]c5c4)ccc3[nH]2)c1,CCCCO,308,0.163703974,1,0,-11.251037
1167,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])[nH]c5c4)ccc3[nH]2)c1,CCO,308,0.280071841,1,0,-10.29243
1168,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])[nH]c5c4)ccc3[nH]2)c1,CO,308,0.311343729,1,0,-9.455932
1169,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.115652463,1,0,-10.075721
1170,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.135346686,1,0,-9.8601209
1171,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.149569694,1,0,-9.3861582
1172,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.170191217,1,0,-9.0414361
1173,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.188955346,1,0,-8.2564902
1174,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.206221954,1,0,-7.7520267
1175,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.227172976,1,0,-7.5346171
1176,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.27583646,1,0,-6.35164
1177,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,CO,298,0.311343729,1,0,-5.2013494
1178,[*]C=CCC[*],CCCCCC,298,0.029758554,1,0,-6.1040253
1179,[*]C=CCC[*],CCCCCC,298,0.052148721,1,0,-6.0315171
1180,[*]C=CCC[*],CCCCCC,298,0.072160081,1,0,-5.9788107
1181,[*]C=CCC[*],CCCCCC,298,0.114645884,1,0,-5.8894103
1182,[*]C=CCC[*],CCCCCC,298,0.160939129,1,0,-5.8239087
1183,[*]C=CCC[*],c1ccccc1,303,0.029991609,1,0,-5.7520267
1184,[*]C=CCC[*],c1ccccc1,303,0.041439725,1,0,-5.6736641
1185,[*]C=CCC[*],c1ccccc1,303,0.053386596,1,0,-5.6161846
1186,[*]C=CCC[*],c1ccccc1,303,0.068880624,1,0,-5.5316527
1187,[*]C=CCC[*],c1ccccc1,303,0.084254535,1,0,-5.5100415
1188,[*]C=CCC[*],c1ccccc1,303,0.101634854,1,0,-5.4609239
1189,[*]CCC(C)CCCC(C)CC(C)CC(C)CC(C)CCCC(C)CC(C)C[*],c1ccccc1,298,0.002843068,1,0,-6.9586073
1190,[*]CC(O)CC(O)CC(O)CCCC(O)CCCC(O)CC(O)CCCC([*])O,C1CCCCC1,298,0.169275676,1,0,-5.3535963
1191,[*]CC(O)CC(O)CC(O)CCCC(O)CCCC(O)CC(O)CCCC([*])O,c1ccccc1,298,0.144283948,1,0,-5.5482136
1192,[*]CC([*])(C)C,C1CCCCC1,313,0.007182154,1,0,-9.8761484
1193,[*]CC([*])(C)C,CC(C)=O,313,0.040498572,1,0,-9.09691
1194,[*]CC([*])(C)C,CCC(C)=O,313,0.047093882,1,0,-9.2146702
1195,[*]CC([*])(C)C,CCC(C)=O,309,0.520332713,1,0,-7.7099654
1196,[*]CC([*])(C)C,CCC(C)C,298,0.005373181,1,0,-9.1036641
1197,[*]CC([*])(C)C,CCC(C)C,298,0.015491315,1,0,-9.7212464
1198,[*]CC([*])(C)C,CCC(C)C,298,0.032790144,1,0,-9.537602
1199,[*]CC([*])(C)C,CCC(C)C,298,0.053701491,1,0,-9.4089354
1200,[*]CC([*])(C)C,CCC(C)C,298,0.055861946,1,0,-9.310166
1201,[*]CC([*])(C)C,CCC(C)C,298,0.080391327,1,0,-9.1366771
1202,[*]CC([*])(C)C,CCC(C)C,298,0.181929595,1,0,-8.4089354
1203,[*]CC([*])(C)C,CCCCC,298,0.004316264,1,0,-8.7724862
1204,[*]CC([*])(C)C,CCCCC,298,0.007688053,1,0,-9.5086383
1205,[*]CC([*])(C)C,CCCCC,298,0.020141852,1,0,-9.3565473
1206,[*]CC([*])(C)C,CCCCC,298,0.047701639,1,0,-9.0861861
1207,[*]CC([*])(C)C,CCCCC,298,0.049365935,1,0,-9.1366771
1208,[*]CC([*])(C)C,CCCCC,298,0.088315068,1,0,-8.7423214
1209,[*]CC([*])(C)C,CCCCC,298,0.13612775,1,0,-8.4723701
1210,[*]CC([*])(C)C,CCCCCC,298,0.005207058,1,0,-8.79588
1211,[*]CC([*])(C)C,CCCCCCC,323,0.005880627,1,0,-9.3187588
1212,[*]CC([*])(C)C,CCCCCCCC,323,0.006307526,1,0,-9.4202164
1213,[*]CC([*])(C)C,Cc1ccccc1,298,0.011999395,1,0,-8.8477117
1214,[*]CC([*])(C)C,Cc1ccccc1,298,0.014012286,1,0,-8.7212464
1215,[*]CC([*])(C)C,Cc1ccccc1,298,0.016295263,1,0,-8.8210231
1216,[*]CC([*])(C)C,Cc1ccccc1,298,0.019832126,1,0,-8.617983
1217,[*]CC([*])(C)C,Cc1ccccc1,298,0.02310875,1,0,-8.6307841
1218,[*]CC([*])(C)C,Cc1ccccc1,298,0.025384117,1,0,-8.5451551
1219,[*]CC([*])(C)C,Cc1ccccc1,298,0.026855633,1,0,-8.5900669
1220,[*]CC([*])(C)C,Cc1ccccc1,298,0.027481877,1,0,-8.4672456
1221,[*]CC([*])(C)C,Cc1ccccc1,298,0.030137466,1,0,-8.4596705
1222,[*]CC([*])(C)C,Cc1ccccc1,298,0.033522685,1,0,-8.3819519
1223,[*]CC([*])(C)C,Cc1ccccc1,298,0.034970281,1,0,-8.4400934
1224,[*]CC([*])(C)C,Cc1ccccc1,298,0.038808557,1,0,-8.2992963
1225,[*]CC([*])(C)C,Cc1ccccc1,298,0.043129667,1,0,-8.2898826
1226,[*]CC([*])(C)C,Cc1ccccc1,298,0.043159332,1,0,-8.2380722
1227,[*]CC([*])(C)C,Cc1ccccc1,298,0.052126834,1,0,-8.1643094
1228,[*]CC([*])(C)C,Cc1ccccc1,298,0.057149543,1,0,-8.1598939
1229,[*]CC([*])(C)C,Cc1ccccc1,298,0.06920443,1,0,-7.8696662
1230,[*]CC([*])(C)C,Cc1ccccc1,298,0.069985434,1,0,-7.924453
1231,[*]CC([*])(C)C,Cc1ccccc1,298,0.070032176,1,0,-7.8996295
1232,[*]CC([*])(C)C,Cc1ccccc1,298,0.079988959,1,0,-7.7878124
1233,[*]CC([*])(C)C,Cc1ccccc1,298,0.081005716,1,0,-7.8696662
1234,[*]CC([*])(C)C,Cc1ccccc1,298,0.084822448,1,0,-7.6161846
1235,[*]CC([*])(C)C,Cc1ccccc1,298,0.086234923,1,0,-7.7594508
1236,[*]CC([*])(C)C,Cc1ccccc1,298,0.091333518,1,0,-7.6695862
1237,[*]CC([*])(C)C,Cc1ccccc1,298,0.092701325,1,0,-7.6401645
1238,[*]CC([*])(C)C,Cc1ccccc1,298,0.095523282,1,0,-7.5718652
1239,[*]CC([*])(C)C,Cc1ccccc1,298,0.101393208,1,0,-7.5142786
1240,[*]CC([*])(C)C,Cc1ccccc1,298,0.11008068,1,0,-7.3053948
1241,[*]CC([*])(C)C,Cc1ccccc1,298,0.11443842,1,0,-7.6197888
1242,[*]CC([*])(C)C,Cc1ccccc1,298,0.11542185,1,0,-7.3990271
1243,[*]CC([*])(C)C,Cc1ccccc1,298,0.118032462,1,0,-7.3053948
1244,[*]CC([*])(C)C,Cc1ccccc1,298,0.118960398,1,0,-7.3467875
1245,[*]CC([*])(C)C,Cc1ccccc1,298,0.119230813,1,0,-7.5100415
1246,[*]CC([*])(C)C,Cc1ccccc1,298,0.126538419,1,0,-7.3400838
1247,[*]CC([*])(C)C,Cc1ccccc1,298,0.130634576,1,0,-7.2525882
1248,[*]CC([*])(C)C,Cc1ccccc1,298,0.135201513,1,0,-7.1255182
1249,[*]CC([*])(C)C,Cc1ccccc1,298,0.136474929,1,0,-7.3098039
1250,[*]CC([*])(C)C,Cc1ccccc1,298,0.140570939,1,0,-7.1904403
1251,[*]CC([*])(C)C,Cc1ccccc1,298,0.152469131,1,0,-7.0680339
1252,[*]CC([*])(C)C,Cc1ccccc1,298,0.155338534,1,0,-7.0227338
1253,[*]CC([*])(C)C,Cc1ccccc1,298,0.159400541,1,0,-7.2502637
1254,[*]CC([*])(C)C,Cc1ccccc1,298,0.161689981,1,0,-6.954677
1255,[*]CC([*])(C)C,Cc1ccccc1,298,0.161977527,1,0,-7.1797985
1256,[*]CC([*])(C)C,Cc1ccccc1,298,0.167139171,1,0,-6.9586073
1257,[*]CC([*])(C)C,Cc1ccccc1,298,0.177155784,1,0,-6.8096683
1258,[*]CC([*])(C)C,Cc1ccccc1,298,0.180048467,1,0,-6.9586073
1259,[*]CC([*])(C)C,Cc1ccccc1,298,0.182632766,1,0,-6.7166988
1260,[*]CC([*])(C)C,Cc1ccccc1,298,0.18975047,1,0,-6.7825161
1261,[*]CC([*])(C)C,Cc1ccccc1,298,0.191603301,1,0,-6.9208188
1262,[*]CC([*])(C)C,Cc1ccccc1,298,0.196698467,1,0,-6.8096683
1263,[*]CC([*])(C)C,Cc1ccccc1,298,0.211753515,1,0,-6.7304871
1264,[*]CC([*])(C)C,Cc1ccccc1,298,0.219174739,1,0,-6.5606673
1265,[*]CC([*])(C)C,Cc1ccccc1,298,0.228704949,1,0,-6.74958
1266,[*]CC([*])(C)C,Cc1ccccc1,298,0.241409287,1,0,-6.6307841
1267,[*]CC([*])(C)C,Cc1ccccc1,298,0.245871413,1,0,-6.5497509
1268,[*]CC([*])(C)C,Cc1ccccc1,298,0.255569484,1,0,-6.4698003
1269,[*]CC([*])(C)C,Cc1ccccc1,298,0.259718003,1,0,-6.3695721
1270,[*]CC([*])(C)C,Cc1ccccc1,298,0.263761387,1,0,-6.3400838
1271,[*]CC([*])(C)C,Cc1ccccc1,298,0.274308612,1,0,-6.2798407
1272,[*]CC([*])(C)C,Cc1ccccc1,298,0.27703293,1,0,-6.2596373
1273,[*]CC([*])(C)C,Cc1ccccc1,298,0.28883414,1,0,-6.2596373
1274,[*]CC([*])(C)C,Cc1ccccc1,298,0.304752099,1,0,-6.1197582
1275,[*]CC([*])(C)C,Cc1ccccc1,309,0.417663223,1,0,-8.1857524
1276,[*]CC([*])(C)C,ClC(Cl)Cl,313,0.028644621,1,0,-9.7520267
1277,[*]CC([*])(C)C,c1ccccc1,298,0.005170297,1,0,-9.39794
1278,[*]CC([*])(C)C(=O)OC[Si](C)(C)C,c1ccccc1,308,0.00114747,1,0,-7.9172146
1279,[*]CC([*])(C)C(=O)OC[Si](C)(C)C,c1ccccc1,308,0.001646492,1,0,-7.9172146
1280,[*]CC([*])(C)C(=O)OC[Si](C)(C)C,c1ccccc1,308,0.002070711,1,0,-7.9172146
1281,[*]CC([*])(C)C(=O)OC[Si](C)(C)C,c1ccccc1,308,0.002575559,1,0,-6.9172146
1282,[*]CC([*])C,C1CCCCC1,298,0.700452866,1,0,-7.2174916
1283,[*]CC([*])C,C1CCOC1,298,0.589941332,1,0,-9.60206
1284,[*]CC([*])C,C=C(C)C1CC=C(C)CC1,303,0.029936039,1,0,-8.377786
1285,[*]CC([*])C,C=C(C)C1CC=C(C)CC1,303,0.075312641,1,0,-8.5391022
1286,[*]CC([*])C,C=C(C)C1CC=C(C)CC1,303,0.151415268,1,0,-8.3205721
1287,[*]CC([*])C,CC(=O)CC(C)C,298,0.502219363,1,0,-7.2839967
1288,[*]CC([*])C,CC(C)=O,298,0.204212834,1,0,-7.4685211
1289,[*]CC([*])C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,313,0.154779784,1,0,-10.004365
1290,[*]CC([*])C,CC(Cl)(Cl)Cl,313,0.246432487,1,0,-9.2968072
1291,[*]CC([*])C,CCC(C)=O,298,0.344784271,1,0,-7.1674911
1292,[*]CC([*])C,CCCC=O,298,0.347324041,1,0,-7.3372422
1293,[*]CC([*])C,CCCCCC,298,0.583635784,1,0,-6.4882297
1294,[*]CC([*])C,CCCCCC(C)CCCC(C)CC(C)CC(C)C,313,0.314298376,1,0,-9.3098039
1295,[*]CC([*])C,CCCCCCC,298,0.624084786,1,0,-6.6382722
1296,[*]CC([*])C,CCCCCCCCC,298,0.639449447,1,0,-6.8996295
1297,[*]CC([*])C,CCCCCCCCCCC,313,0.613763256,1,0,-8.6777807
1298,[*]CC([*])C,CCCCCCCCCCCC,298,0.594399771,1,0,-7.3098039
1299,[*]CC([*])C,CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,313,0.217646002,1,0,-11.154902
1300,[*]CC([*])C,CCCCCCCCCCCCC,313,0.573635162,1,0,-8.6777807
1301,[*]CC([*])C,CCCCCCCCCCCCCCC,313,0.531123303,1,0,-8.69897
1302,[*]CC([*])C,CCCCCCCCCCCCCCCC,298,0.510153174,1,0,-7.49485
1303,[*]CC([*])C,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,313,0.16610262,1,0,-12.110924
1304,[*]CC([*])C,CCCCCCCCCCCCCCCCC,313,0.489847908,1,0,-8.8860566
1305,[*]CC([*])C,CCCCCCCCCCCCCCCCC(=O)OC,313,0.391831113,1,0,-9.3927917
1306,[*]CC([*])C,CCCCCCCCCCCCCCCCCC,313,0.470442952,1,0,-9.0604807
1307,[*]CC([*])C,CCCCCCCCCCCCCCCCCCCCCC,313,0.400910981,1,0,-9.60206
1308,[*]CC([*])C,CCCCCCCCCCCCCCCCCCCCCCCC,313,0.371193148,1,0,-9.251812
1309,[*]CC([*])C,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,313,0.32304931,1,0,-9.7447275
1310,[*]CC([*])C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,313,0.256275487,1,0,-10.69897
1311,[*]CC([*])C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,313,0.234324286,1,0,-11
1312,[*]CC([*])C,CCCCCCCCCCCCCCCCCCO,313,0.527681418,1,0,-9.6777807
1313,[*]CC([*])C,CCCCCCCCCCCCCCCCCc1ccccc1,313,0.514002853,1,0,-9.2839967
1314,[*]CC([*])C,COc1ccccc1,298,0.242504399,1,0,-7.0604807
1315,[*]CC([*])C,Cc1cc(C)cc(C)c1,298,0.15197894,1,0,-6.924453
1316,[*]CC([*])C,Cc1ccc(C)cc1,298,0.20227671,1,0,-6.7281584
1317,[*]CC([*])C,Cc1ccccc1,303,0.009397125,1,0,-8.928118
1318,[*]CC([*])C,Cc1ccccc1,303,0.024305172,1,0,-8.3089185
1319,[*]CC([*])C,Cc1ccccc1,303,0.048817719,1,0,-7.653647
1320,[*]CC([*])C,Cc1ccccc1,303,0.076329609,1,0,-7.3062731
1321,[*]CC([*])C,Cc1ccccc1,298,0.198718845,1,0,-7.8029785
1322,[*]CC([*])C,ClC(Cl)(Cl)Cl,298,0.01421134,1,0,-7.9793037
1323,[*]CC([*])C,ClC(Cl)Cl,298,0.307205124,1,0,-6.9746941
1324,[*]CC([*])C,ClCCCl,298,0.243073409,1,0,-6.9788107
1325,[*]CC([*])C,ClCCl,298,0.011723869,1,0,-8.033389
1326,[*]CC([*])C,ClCCl,298,0.013622141,1,0,-8.4723701
1327,[*]CC([*])C,ClCCl,298,0.02194953,1,0,-7.9788107
1328,[*]CC([*])C,ClCCl,298,0.022237909,1,0,-7.623423
1329,[*]CC([*])C,ClCCl,298,0.036586622,1,0,-7.7351822
1330,[*]CC([*])C,ClCCl,298,0.037034628,1,0,-7.154282
1331,[*]CC([*])C,ClCCl,298,0.060311582,1,0,-6.6216021
1332,[*]CC([*])C,ClCCl,298,0.066738271,1,0,-7.4989407
1333,[*]CC([*])C,ClCCl,298,0.09732051,1,0,-6.7440583
1334,[*]CC([*])C,Clc1cccc2ccccc12,298,0.130901288,1,0,-7.7447275
1335,[*]CC([*])C,Clc1ccccc1,298,0.106910175,1,0,-6.8593697
1336,[*]CC([*])C,O=C(c1ccccc1)c1ccccc1,313,0.272000804,1,0,-9.4608112
1337,[*]CC([*])C,O=Cc1ccccc1,298,0.021341029,1,0,-7.312471
1338,[*]CC([*])C,O=Cc1ccccc1,298,0.042633777,1,0,-8
1339,[*]CC([*])C,c1ccc(C(c2ccccc2)c2ccccc2)cc1,313,0.008651557,1,0,-9.8860566
1340,[*]CC([*])C,c1ccc(C2CCCCC2)cc1,313,0.697381251,1,0,-9.4087379
1341,[*]CC([*])C,c1ccccc1,298,0.003481388,1,0,-8.154902
1342,[*]CC([*])C,c1ccccc1,298,0.196378855,1,0,-6.74645
1343,[*]CC([*])c1ccccc1,C1CCOC1,298,0.003380853,1,0,-9.3089185
1344,[*]CC([*])c1ccccc1,C1COCCO1,298,0.003358261,1,0,-9.7670039
1345,[*]CC([*])c1ccccc1,CC(C)=O,298,0.397463123,1,0,-7.2839967
1346,[*]CC([*])c1ccccc1,CCCCO,298,0.047378374,1,0,-11.229148
1347,[*]CC([*])c1ccccc1,CCCO,298,0.038994656,1,0,-11.042872
1348,[*]CC([*])c1ccccc1,CCO,298,0.035105415,1,0,-10.478862
1349,[*]CC([*])c1ccccc1,CO,298,0.029632677,1,0,-10.215383
1350,[*]CC([*])c1ccccc1,Cc1ccccc1,298,0.01062336,1,0,-9.543634
1351,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.078320026,1,0,-8.552842
1352,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.083566667,1,0,-8.229148
1353,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.093276518,1,0,-8.1366771
1354,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.101259553,1,0,-8.0861861
1355,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.108354612,1,0,-8.0457575
1356,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.119773299,1,0,-8.1191864
1357,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.128973133,1,0,-8.1804561
1358,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.152641356,1,0,-8.552842
1359,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.155403285,1,0,-8.5606673
1360,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.162739918,1,0,-8.7011469
1361,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.169355742,1,0,-8.2276783
1362,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.170287688,1,0,-8.229148
1363,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.175453873,1,0,-8.60206
1364,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.180389725,1,0,-8.134896
1365,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.180508382,1,0,-8.1965429
1366,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.185545878,1,0,-8.5767541
1367,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.187761073,1,0,-8.0925886
1368,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.189051618,1,0,-8.1366771
1369,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.189369202,1,0,-8.1237822
1370,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.190150498,1,0,-8.6289321
1371,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.191022797,1,0,-8.0404816
1372,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.2089766,1,0,-8.0861861
1373,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.229870994,1,0,-8.0457575
1374,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.248615049,1,0,-8.1191864
1375,[*]CC([*])c1ccccc1,Cc1ccccc1,303,0.270588381,1,0,-8.1804561
1376,[*]CC([*])c1ccccc1,Cc1ccccc1,298,0.388562531,1,0,-7.1804561
1377,[*]CC([*])c1ccccc1,ClC(Cl)=C(Cl)Cl,298,0.002096623,1,0,-10.102373
1378,[*]CC([*])c1ccccc1,ClC(Cl)Cl,298,0.021231024,1,0,-9.790485
1379,[*]CC([*])c1ccccc1,ClC(Cl)Cl,298,0.456640922,1,0,-6.552842
1380,[*]CC([*])c1ccccc1,ClCCl,298,0.034031287,1,0,-9.298432
1381,[*]CC([*])c1ccccc1,ClCCl,298,0.364889762,1,0,-6.3872161
1382,[*]CC([*])c1ccccc1,Clc1ccccc1,313,0.189236766,1,0,-12.221849
1383,[*]CC([*])c1ccccc1,c1ccc(C2CCCCC2)cc1,313,0.344093661,1,0,-15.09691
1384,[*]CC([*])c1ccccc1,c1ccccc1,298,0.011074531,1,0,-9.1870866
1385,[*]CC([*])c1ccccn1,CO,298,0.0822887,1,0,-9.1001795
1386,[*]CC([*])c1ccccn1,CO,298,0.092027364,1,0,-9.0540393
1387,[*]CC([*])c1ccccn1,CO,298,0.10257379,1,0,-8.9913998
1388,[*]CC([*])c1ccccn1,CO,298,0.106891956,1,0,-8.9788107
1389,[*]CC([*])c1ccccn1,CO,298,0.115168425,1,0,-8.928118
1390,[*]CC([*])c1ccccn1,CO,298,0.123577708,1,0,-8.8416375
1391,[*]CC([*])c1ccccn1,CO,298,0.130928614,1,0,-8.74958
1392,[*]CC([*])c1ccccn1,CO,298,0.138385398,1,0,-8.634512
1393,[*]CC([*])c1ccccn1,CO,298,0.147144292,1,0,-8.4775558
1394,[*]CC([*])c1ccccn1,CO,298,0.151054546,1,0,-8.3840499
1395,[*]CC([*])OC(C)=O,C=CCCl,313,0.008287727,1,0,-10.886057
1396,[*]CC([*])OC(C)=O,CC#N,313,0.006370859,1,0,-9.0409586
1397,[*]CC([*])OC(C)=O,CC#N,313,0.00812884,1,0,-9.0352691
1398,[*]CC([*])OC(C)=O,CC#N,313,0.009819409,1,0,-9.0141246
1399,[*]CC([*])OC(C)=O,CC#N,313,0.011466995,1,0,-8.9746941
1400,[*]CC([*])OC(C)=O,CC#N,313,0.018937457,1,0,-8.7189666
1401,[*]CC([*])OC(C)=O,CC#N,313,0.024882961,1,0,-8.6882461
1402,[*]CC([*])OC(C)=O,CC#N,313,0.025837538,1,0,-8.636388
1403,[*]CC([*])OC(C)=O,CC#N,313,0.027074413,1,0,-8.5030704
1404,[*]CC([*])OC(C)=O,CC#N,313,0.034862508,1,0,-8.4497716
1405,[*]CC([*])OC(C)=O,CC#N,313,0.039838515,1,0,-8.2013494
1406,[*]CC([*])OC(C)=O,CC#N,313,0.041893278,1,0,-8.3001623
1407,[*]CC([*])OC(C)=O,CC#N,313,0.04521474,1,0,-8.1237822
1408,[*]CC([*])OC(C)=O,CC#N,313,0.059631535,1,0,-7.8356471
1409,[*]CC([*])OC(C)=O,CC#N,313,0.06575725,1,0,-7.8068754
1410,[*]CC([*])OC(C)=O,CC#N,313,0.068330647,1,0,-7.5391022
1411,[*]CC([*])OC(C)=O,CC#N,313,0.072453121,1,0,-7.7304871
1412,[*]CC([*])OC(C)=O,CC#N,313,0.080422434,1,0,-7.4867824
1413,[*]CC([*])OC(C)=O,CC#N,313,0.085590979,1,0,-7.6675615
1414,[*]CC([*])OC(C)=O,CC#N,313,0.090091387,1,0,-7.3269791
1415,[*]CC([*])OC(C)=O,CC#N,313,0.091034237,1,0,-7.3829997
1416,[*]CC([*])OC(C)=O,CC(C)=O,313,0.005377046,1,0,-10.886057
1417,[*]CC([*])OC(C)=O,CC(C)N,313,0.010469677,1,0,-11.769551
1418,[*]CC([*])OC(C)=O,CCCCl,313,0.009521494,1,0,-11.886057
1419,[*]CC([*])OC(C)=O,CCCN,313,0.002745219,1,0,-11.29243
1420,[*]CC([*])OC(C)=O,CCCO,313,0.004175218,1,0,-11.958607
1421,[*]CC([*])OC(C)=O,CO,313,0.005873918,1,0,-8.7328283
1422,[*]CC([*])OC(C)=O,CO,313,0.00841106,1,0,-8.2448877
1423,[*]CC([*])OC(C)=O,CO,313,0.011989297,1,0,-8.3506651
1424,[*]CC([*])OC(C)=O,CO,313,0.016044534,1,0,-8.7011469
1425,[*]CC([*])OC(C)=O,CO,313,0.024151227,1,0,-8.1850868
1426,[*]CC([*])OC(C)=O,CO,313,0.028436141,1,0,-8.0710923
1427,[*]CC([*])OC(C)=O,CO,313,0.033529599,1,0,-8.1536629
1428,[*]CC([*])OC(C)=O,CO,313,0.038688735,1,0,-7.8041003
1429,[*]CC([*])OC(C)=O,CO,313,0.040943072,1,0,-7.9172146
1430,[*]CC([*])OC(C)=O,CO,313,0.044373448,1,0,-7.6777807
1431,[*]CC([*])OC(C)=O,CO,313,0.045096123,1,0,-7.7399286
1432,[*]CC([*])OC(C)=O,CO,313,0.047153966,1,0,-7.8728952
1433,[*]CC([*])OC(C)=O,CO,313,0.048778601,1,0,-7.7399286
1434,[*]CC([*])OC(C)=O,CO,313,0.055041531,1,0,-7.6252517
1435,[*]CC([*])OC(C)=O,CO,313,0.055440535,1,0,-7.4841262
1436,[*]CC([*])OC(C)=O,CO,313,0.059903272,1,0,-7.5867002
1437,[*]CC([*])OC(C)=O,CO,313,0.062952484,1,0,-7.5867002
1438,[*]CC([*])OC(C)=O,CO,313,0.065954858,1,0,-7.4921441
1439,[*]CC([*])OC(C)=O,CO,313,0.066357909,1,0,-7.3381873
1440,[*]CC([*])OC(C)=O,CO,313,0.067821687,1,0,-7.2441251
1441,[*]CC([*])OC(C)=O,CO,313,0.069062571,1,0,-7.3695721
1442,[*]CC([*])OC(C)=O,CO,313,0.070147475,1,0,-7.5228787
1443,[*]CC([*])OC(C)=O,CO,313,0.071550899,1,0,-7.4317983
1444,[*]CC([*])OC(C)=O,CO,313,0.07907506,1,0,-7.2240257
1445,[*]CC([*])OC(C)=O,CO,313,0.083374607,1,0,-7.2358239
1446,[*]CC([*])OC(C)=O,CO,313,0.083550076,1,0,-7.0273344
