,Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10),source
710,710,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.008161645,1,0,-12.215383,ncomm(2023)
711,711,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.012768588,1,0,-12.040482,ncomm(2023)
712,712,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.014846654,1,0,-12.052076,ncomm(2023)
713,713,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.015847098,1,0,-11.5157,ncomm(2023)
714,714,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.01952196,1,0,-11.543634,ncomm(2023)
715,715,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001074457,1,0,-11.737549,ncomm(2023)
716,716,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001126431,1,0,-11.446117,ncomm(2023)
717,717,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001394287,1,0,-11.481486,ncomm(2023)
718,718,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001802682,1,0,-11.555955,ncomm(2023)
719,719,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001892543,1,0,-11.378824,ncomm(2023)
720,720,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.002125893,1,0,-11.55752,ncomm(2023)
721,721,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.003099816,1,0,-11.524329,ncomm(2023)
722,722,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.003121644,1,0,-11.508638,ncomm(2023)
723,723,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.004044166,1,0,-11.301899,ncomm(2023)
724,724,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.004144941,1,0,-11.302771,ncomm(2023)
725,725,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.005306496,1,0,-11.218245,ncomm(2023)
726,726,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.005966759,1,0,-11.202732,ncomm(2023)
727,727,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.006914485,1,0,-11.107905,ncomm(2023)
728,728,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.008289351,1,0,-11.124939,ncomm(2023)
729,729,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.008377922,1,0,-11.61261,ncomm(2023)
730,730,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.00998084,1,0,-11.204815,ncomm(2023)
731,731,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.010330707,1,0,-11.621602,ncomm(2023)
732,732,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.012008867,1,0,-11.267606,ncomm(2023)
733,733,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.0122298,1,0,-11.210419,ncomm(2023)
734,734,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.013916603,1,0,-10.958607,ncomm(2023)
735,735,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.014718159,1,0,-11.25649,ncomm(2023)
736,736,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.015847976,1,0,-10.9914,ncomm(2023)
737,737,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.017137504,1,0,-10.943095,ncomm(2023)
738,738,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.018921691,1,0,-10.832683,ncomm(2023)
739,739,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.019705971,1,0,-10.970616,ncomm(2023)
740,740,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.022965008,1,0,-11.033389,ncomm(2023)
741,741,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.024568261,1,0,-10.826814,ncomm(2023)
742,742,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.026842768,1,0,-10.590067,ncomm(2023)
743,743,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.030183635,1,0,-11.034798,ncomm(2023)
744,744,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.036673487,1,0,-10.576754,ncomm(2023)
745,745,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCOC(=O)CCc1ccccc1,313,0.225800945,1,0,-17.017729,ncomm(2023)
746,746,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001345921,1,0,-10.114074,ncomm(2023)
747,747,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001606433,1,0,-9.8996295,npj(2025)
748,748,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001905875,1,0,-9.9208188,ncomm(2023)
749,749,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002002805,1,0,-9.7825161,ncomm(2023)
750,750,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002148814,1,0,-9.89279,ncomm(2023)
751,751,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002434108,1,0,-9.9065783,ncomm(2023)
752,752,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002712201,1,0,-9.950782,ncomm(2023)
753,753,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.003031126,1,0,-10.10018,ncomm(2023)
754,754,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.003113186,1,0,-9.9746941,ncomm(2023)
755,755,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.00368326,1,0,-9.9871628,ncomm(2023)
756,756,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004035805,1,0,-10.016374,ncomm(2023)
757,757,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004258133,1,0,-9.8096683,ncomm(2023)
758,758,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004327948,1,0,-9.7670039,ncomm(2023)
759,759,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.00478057,1,0,-9.69897,ncomm(2023)
760,760,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004804153,1,0,-9.5214335,ncomm(2023)
761,761,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005290177,1,0,-9.6516951,ncomm(2023)
762,762,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005559589,1,0,-9.9065783,ncomm(2023)
763,763,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005859247,1,0,-9.89279,ncomm(2023)
764,764,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006441112,1,0,-9.9065783,ncomm(2023)
765,765,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006465358,1,0,-9.636388,ncomm(2023)
766,766,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006647223,1,0,-9.853872,ncomm(2023)
767,767,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.007785384,1,0,-9.5243288,ncomm(2023)
768,768,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.008211688,1,0,-9.6382722,ncomm(2023)
769,769,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.008254381,1,0,-9.6655462,ncomm(2023)
770,770,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.009658145,1,0,-9.7986029,ncomm(2023)
771,771,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.011889361,1,0,-9.4814861,ncomm(2023)
772,772,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.012650156,1,0,-9.7281584,ncomm(2023)
773,773,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.01284463,1,0,-9.7825161,ncomm(2023)
774,774,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.012950601,1,0,-9.3840499,ncomm(2023)
775,775,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.015122425,1,0,-9.6038007,ncomm(2023)
776,776,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.016513544,1,0,-9.9430951,ncomm(2023)
777,777,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.016737266,1,0,-9.6556077,ncomm(2023)
778,778,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.017386239,1,0,-9.9430951,ncomm(2023)
779,779,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.026416096,1,0,-9.7281584,ncomm(2023)
780,780,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.03048529,1,0,-9.7351822,ncomm(2023)
781,781,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.030710886,1,0,-9.8860566,ncomm(2023)
782,782,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.03391868,1,0,-9.7825161,ncomm(2023)
783,783,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.035441764,1,0,-9.853872,ncomm(2023)
784,784,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,C[S+](C)[O-],313,0.081123672,1,0,-13.780334,ncomm(2023)
785,785,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.001967193,1,0,-13.320572,ncomm(2023)
786,786,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002017046,1,0,-13.224754,ncomm(2023)
787,787,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002248363,1,0,-13.001741,ncomm(2023)
788,788,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002444337,1,0,-12.958607,ncomm(2023)
789,789,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002485536,1,0,-12.896196,ncomm(2023)
790,790,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002840746,1,0,-12.707744,ncomm(2023)
791,791,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,307,0.079273264,1,0,-8.4317983,ncomm(2023)
792,792,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Clc1ccccc1,313,0.058861061,1,0,-13.695523,ncomm(2023)
793,793,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,O=C(Oc1ccccc1)c1ccccc1,313,0.132502198,1,0,-16.886057,ncomm(2023)
794,794,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,O=C(c1ccccc1)c1ccccc1,313,0.179144391,1,0,-16.568636,ncomm(2023)
795,795,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,OCc1ccccc1,307,0.070747212,1,0,-7.8961963,ncomm(2023)
796,796,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Oc1ccccc1,313,0.071390631,1,0,-14.002182,ncomm(2023)
797,797,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccc(C2CCCCC2)cc1,313,0.049655234,1,0,-18.064214,ncomm(2023)
798,798,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccc(N=Nc2ccccc2)cc1,313,0.145288698,1,0,-16.677781,ncomm(2023)
799,799,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.003463275,1,0,-13.173925,ncomm(2023)
800,800,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.004769623,1,0,-12.769551,ncomm(2023)
801,801,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.006967207,1,0,-12.69897,ncomm(2023)
802,802,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,313,0.070440242,1,0,-12.885787,ncomm(2023)
803,803,[*]NCCCCCC([*])=O,Clc1ccccc1,313,0.677862249,1,0,-14,ncomm(2023)
804,804,[*]NCCCCCC([*])=O,O=C(c1ccccc1)c1ccccc1,313,0.614857947,1,0,-13.853872,ncomm(2023)
805,805,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Brc1ccccc1,298,0.410179291,1,0,-6.5968795,npj(2025)
806,806,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,C1CCCCC1,298,0.158845064,1,0,-7.2860623,ncomm(2023)
807,807,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CC#N,298,0.150452134,1,0,-6.5171264,ncomm(2023)
808,808,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCC,298,0.128649388,1,0,-6.8646839,ncomm(2023)
809,809,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCC,298,0.127463218,1,0,-6.9913998,ncomm(2023)
810,810,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCC,298,0.125331548,1,0,-7.0660068,ncomm(2023)
811,811,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCCC,298,0.122288554,1,0,-7.1493538,ncomm(2023)
812,812,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCCCC,298,0.119176066,1,0,-7.1958606,ncomm(2023)
813,813,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCOC(C)=O,298,0.399882654,1,0,-6.5686362,ncomm(2023)
814,814,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CC[N+](=O)[O-],298,0.299307659,1,0,-6.653647,ncomm(2023)
815,815,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,COc1ccccc1,298,0.298241873,1,0,-6.5228787,ncomm(2023)
816,816,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,C[N+](=O)[O-],298,0.238072329,1,0,-6.6777807,ncomm(2023)
817,817,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1cc(C)cc(C)c1,298,0.234684319,1,0,-7.0315171,ncomm(2023)
818,818,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1ccc(C)cc1,298,0.214585849,1,0,-6.8827287,ncomm(2023)
819,819,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1ccccc1,298,0.28634405,1,0,-6.5751184,ncomm(2023)
820,820,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Clc1ccccc1,298,0.326298381,1,0,-6.332547,ncomm(2023)
821,821,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Clc1ccccc1Cl,298,0.378771625,1,0,-6.8961963,ncomm(2023)
822,822,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,O=[N+]([O-])c1ccccc1,298,0.342106048,1,0,-7.0087739,ncomm(2023)
823,823,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,c1ccccc1,298,0.27446109,1,0,-6.5721647,ncomm(2023)
824,824,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,CC(C)=O,298,0.182529797,1,0,-10.429457,ncomm(2023)
825,825,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,Cc1ccccc1,298,0.01703511,1,0,-13.537602,ncomm(2023)
826,826,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClC(Cl)C(Cl)Cl,298,0.035160245,1,0,-13.443698,ncomm(2023)
827,827,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClC(Cl)Cl,298,0.504033523,1,0,-9.8239087,ncomm(2023)
828,828,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClCCl,298,0.39275612,1,0,-10.251037,ncomm(2023)
829,829,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,CN1CCCC1=O,303,0.072466477,1,0,-10.481486,ncomm(2023)
830,830,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.01048292,1,0,-9.154902,ncomm(2023)
831,831,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.018108455,1,0,-9.0457575,npj(2025)
832,832,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.034604618,1,0,-9,ncomm(2023)
833,833,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.066007595,1,0,-8.9208188,ncomm(2023)
834,834,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.109188082,1,0,-8.8860566,ncomm(2023)
835,835,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.148303697,1,0,-9,ncomm(2023)
836,836,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.192057021,1,0,-9.30103,ncomm(2023)
837,837,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C6Nc7ccc(Cc8ccc9c(c8)C(=O)OC([*])N9)cc7C(=O)O6)cc5C4=O)cc3)cc1)C2=O,CCO,293,0.24686427,1,0,-8.154902,ncomm(2023)
838,838,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C6Nc7ccc(Cc8ccc9c(c8)C(=O)OC([*])N9)cc7C(=O)O6)cc5C4=O)cc3)cc1)C2=O,CO,293,0.35953619,1,0,-7.69897,ncomm(2023)
839,839,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.04154775,1,0,-8.0644927,ncomm(2023)
840,840,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.044031453,1,0,-7.6840297,ncomm(2023)
841,841,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.048296385,1,0,-7.536107,ncomm(2023)
842,842,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.052793689,1,0,-7.2588484,ncomm(2023)
843,843,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.059066468,1,0,-6.9136402,ncomm(2023)
844,844,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.069693726,1,0,-6.9136402,ncomm(2023)
845,845,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.07907097,1,0,-6.9208188,ncomm(2023)
846,846,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.088618328,1,0,-6.8664611,ncomm(2023)
847,847,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.046918606,1,0,-7.838632,ncomm(2023)
848,848,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.048193645,1,0,-7.5816987,ncomm(2023)
849,849,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.051467186,1,0,-7.4056075,npj(2025)
850,850,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.057795884,1,0,-7.192465,ncomm(2023)
851,851,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.063333825,1,0,-6.928118,ncomm(2023)
852,852,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.069977819,1,0,-6.7695511,ncomm(2023)
853,853,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.076254662,1,0,-6.6478175,npj(2025)
854,854,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCCC,300,0.087330968,1,0,-6.6798537,ncomm(2023)
855,855,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.147282598,1,0,-6.7746907,ncomm(2023)
856,856,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.202248695,1,0,-6.7033348,ncomm(2023)
857,857,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.280459474,1,0,-6.7447275,npj(2025)
858,858,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.350140181,1,0,-6.8068754,ncomm(2023)
859,859,[*]C(C)=C([*])[Si](C)(C)C,CC(C)=O,313,0.448874602,1,0,-7.0231917,ncomm(2023)
