Polymer Canonical SMILES,Solvent Canonical SMILES,Activities,Uptake Sorption(log10),liquid_density_solvent,MW_rdkit,log10MV
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.7,-1.042251064,0.845,204.357,2.38353281
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.85,-0.963678577,0.845,204.357,2.38353281
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(C)c1cc(C(C)C)cc(C(C)C)c1,1,-0.895401294,0.845,204.357,2.38353281
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.1,-2.236917919,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.3,-1.682827474,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.5,-1.542848952,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.7,-1.454378843,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0.85,-1.3895277,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,1,-1.313560461,0.78,226.448,2.462873887
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.1,-0.667932779,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.3,-0.354988102,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.5,-0.269130377,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.7,-0.206719733,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,0.85,-0.179136211,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CC1CCCCC1,1,-0.132550387,0.77,98.189,2.105572112
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.1,-0.539909714,0.699,114.232,2.213310605
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.3,-0.180898308,0.699,114.232,2.213310605
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.5,-0.01052884,0.699,114.232,2.213310605
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,0.7,0.096247571,0.699,114.232,2.213310605
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,CCCCCCCC,1,0.190900458,0.699,114.232,2.213310605
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.1,-0.313540462,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.3,0.202116744,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.5,0.425892975,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.7,0.528291875,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,0.85,0.691515444,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1cccc2ccccc12,1,0.887876965,1.024,142.201,2.142602694
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.1,-0.036826707,0.865,92.141,2.027436814
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.3,0.358350976,0.865,92.141,2.027436814
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.5,0.475909726,0.865,92.141,2.027436814
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.7,0.543392159,0.865,92.141,2.027436814
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,0.85,0.614404965,0.865,92.141,2.027436814
[*]Nc3ccc2c1cc(OC)c(OC)cc1C8(c2c3)c6cc(Nc5ccc(c4ccc([*])c(C)c4)cc5C)ccc6c7cc(OC)c(OC)cc78,Cc1ccccc1,1,0.746680134,0.865,92.141,2.027436814
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.01569,-1.403952598,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.04564,-1.236914939,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.10531,-1.020578735,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.15743,-1.052481122,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.2079,-0.997728971,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.27181,-0.838122386,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.42133,-0.391248575,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.54161,-0.237473067,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.60482,-0.16235072,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.78405,0.11807958,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.83358,0.230981236,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.87367,0.51043604,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.91565,0.706522013,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.94466,0.875306724,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)(C)O,0.99159,1.0275624,0.8,74.123,1.966863001
[*]O[Si]([*])(C)C  ,CC(C)=O,0.218335156,-0.530833652,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.3423005,-0.332835337,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.470358869,-0.125718191,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.600959209,0.089938411,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.664543706,0.197396792,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.712707209,0.2802813,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(C)=O,0.775953075,0.391629293,0.784,58.08,1.869710545
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.04079,-1.472241247,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.10152,-0.892654335,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.17856,-0.566918544,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.25466,-0.333201316,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.3291,-0.201611806,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.36502,-0.130944381,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.443,-0.035853556,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.56447,0.119872572,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.66869,0.262600575,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.77409,0.383716651,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,0.8672,0.500790656,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CC(Cl)(Cl)Cl,1,0.703436692,1.33,133.405,2.001320466
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.114666561,-0.848657394,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.204046855,-0.401329933,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.254477368,-0.256747291,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.376045796,-0.009318616,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.526448493,0.21253549,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.662354696,0.383085376,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.781828753,0.530780097,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.915538544,0.730263741,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)(C)OC,0.957291863,0.829518464,0.7656,102.177,2.125351223
[*]O[Si]([*])(C)C  ,CCC(C)O,0.00807,-1.279361296,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.10318,-1.329275945,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.20359,-1.140518693,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.30425,-0.808839391,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.40467,-0.620897746,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.5034,-0.534109416,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.60044,-0.351680595,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.65016,-0.341442516,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.70013,-0.264142682,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.75251,-0.08651851,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.84086,0.193006478,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCC(C)O,0.99366,0.818419344,0.802,74.123,1.96577862
[*]O[Si]([*])(C)C  ,CCCCO,0.07795,-1.784707202,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.16592,-1.543674894,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.30931,-1.184341656,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.37511,-1.071602658,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.53053,-0.725377877,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.7192,-0.503557132,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.90197,-0.030296184,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.94985,0.091640414,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.96424,0.246815221,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCCO,0.99678,0.439874626,0.806,74.123,1.963617947
[*]O[Si]([*])(C)C  ,CCCO,0.22722,-1.559396137,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.50174,-1.200015073,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.6011,-1.200015073,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.70149,-0.790834908,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.77934,-0.647047161,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.82748,-0.486000597,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.88996,-0.406913753,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCCO,0.92786,-0.280649464,0.802,60.096,1.874671198
[*]O[Si]([*])(C)C  ,CCO,0.00495,-2.638862767,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.02077,-2.072322426,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.03984,-2.199282922,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.07211,-1.511129868,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.10585,-1.230448921,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.16973,-1.131939295,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.18022,-1.247721015,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.22722,-1.451578419,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.24495,-1.053823803,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.28538,-0.953465817,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.31224,-1.092197355,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.34286,-0.98581126,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.39243,-0.857923539,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.40443,-1.451578419,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.47898,-0.828362111,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.50891,-0.792388577,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.53871,-0.664963559,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.60827,-0.938653926,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.64227,-0.540547289,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.67749,-0.415199651,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.70866,-0.68301719,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.74242,-0.465237995,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.78241,-0.615665939,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.84592,-0.378182879,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.88996,-0.231759097,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.90832,-0.289891101,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.95347,-0.142274185,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCO,0.99977,-0.157659157,0.787,46.069,1.767434053
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11965,-0.522573166,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20366,-0.146740279,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.32716,0.001320069,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.41659,0.129785097,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.49518,0.305416344,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.61867,0.492975787,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.73327,0.631741103,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.77547,0.735019042,0.865,106.168,2.088977529
[*]O[Si]([*])(C)C  ,CO,0.0178,-2.130584918,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.02737,-2.315318137,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.03141,-2.007450427,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.06526,-1.716668478,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.10991,-1.789183344,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.11254,-1.50864456,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.14977,-2.202565774,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.19203,-1.439594786,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.23314,-1.280990163,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.23596,-1.316085013,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.23628,-1.189518449,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.2499,-1.185600775,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.2525,-1.392023449,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.25646,-0.505954176,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.31001,-1.752620009,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.3198,-0.385331677,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.321780693,-1.150601452,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.38725,-1.088043047,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.45197,-0.977673617,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.4732,-1.108671848,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.47442,-1.033635547,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.482429215,-0.92310971,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.49208,0.075996954,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.49335,-0.985080107,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.50796,-0.806614486,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.55326,-0.771736021,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.59686,0.024051684,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.607419281,-0.745805182,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.6206,-0.674545731,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.63413,0.091043537,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.68653,-0.840260584,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.68724,-0.789208902,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.69016,-0.71924877,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.72863,-0.71924877,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.741670887,-0.554888622,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.749,-0.541291348,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.76932,0.143948693,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.79919781,-0.472869267,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.83539,-0.535552167,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.83596,-0.559176979,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.85382,-0.484642139,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.863715637,-0.380683363,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.86629,-0.472583669,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.87921,-0.485989286,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.8796,-0.473675257,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.8883,-0.402772801,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.89096,-0.47029488,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.936256548,-0.276721216,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.95716,0.185084353,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.9785,-0.288820789,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,0.97931,-0.265709426,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,CO,1,0.046138139,0.787,32.042,1.609744884
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.116201618,-0.989694479,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.247790625,-0.630861047,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.381578962,-0.413713595,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.531152607,-0.23164792,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.678969952,-0.075949439,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.780474587,0.031803957,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.882109088,0.169401522,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(=O)OC,0.907452343,0.245199159,1.069,90.078,1.92564103
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.127223247,-0.690493446,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.19153708,-0.380184915,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.265122854,-0.166451517,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.360240296,0.027500519,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.43745088,0.152210234,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.539359444,0.29356569,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.646855819,0.428283996,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)(C)C,0.752647432,0.557928883,0.735,88.15,2.078934978
[*]O[Si]([*])(C)C  ,COC(C)=O,0.401951778,-0.418745321,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.560901202,-0.188176874,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.753736769,0.030569345,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.92216312,0.226720244,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.946223852,0.488929357,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.961137155,0.290458099,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC(C)=O,0.986120369,0.368120293,0.927,74.079,1.902615377
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.208217375,-0.303057709,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.36683468,-0.093342213,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.534416526,0.137039539,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.650530022,0.305485149,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.753578365,0.464772467,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.842705724,0.614024871,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,COC1CCCC1,0.89550482,0.709827117,0.86,100.161,2.066200201
[*]O[Si]([*])(C)C  ,Cc1ccc(C)cc1,0.00644,-2.245809281,0.858,106.168,2.092506348
