,smiles1,smiles2,smiles3,c1,c2,c3,Temp(C),RH(%),lw,prop,value
765,Cc1c(O*)c(C[N+](C)(CCCCCCCN(C)C)C)cc(C2(c3c(c4c2cccc4)cccc3)c5cc(C[N+](C)(C)CCCCCCCN(C)C)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CBr)c5)c1.[OH-], O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),84.92
766,Cc1c(O*)c(C[N+](C)(CCCCCCCN(C)C)C)cc(C2(c3c(c4c2cccc4)cccc3)c5cc(C[N+](C)(C)CCCCCCCN(C)C)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CBr)c5)c1.[OH-], O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,*CC*,100.0,0.0,0.0,60.0,100.0,1,WU(wt%),126.54
767,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,62.5,37.5,0.0,25.0,100.0,1,WU(wt%),33.0
768,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,1,WU(wt%),149.0
769,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, CCCC[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)CCCC)c4.[Cl-],*CC*,62.5,37.5,0.0,60.0,100.0,1,WU(wt%),28.0
770,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cn6cc[n+](c1cc(O*)ccc1Oc5ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([n+]4ccn(C)c4)c5)c6.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,1,WU(wt%),120.0
771,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Cc1n(C)cc[n+]1c2cc(O*)ccc2Oc6ccc(Oc4c(F)c(F)c(c3c(F)c(F)c(*)c(F)c3F)c(F)c4F)c([n+]5ccn(C)c5C)c6.[Cl-],*CC*,62.5,37.5,0.0,80.0,100.0,1,WU(wt%),36.0
772,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4, Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc5ccc(Oc3ccc(O*)cc3[n+]4ccccc4)cc5[n+]6ccccc6.[Cl-],*CC*,62.5,37.5,0.0,100.0,100.0,1,WU(wt%),10.0
773,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),22.9
774,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,WU(wt%),28.7
775,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,20.0,100.0,1,WU(wt%),41.1
776,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,21.0,79.0,0.0,80.0,100.0,1,WU(wt%),45.0
777,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,77.0,23.0,0.0,20.0,100.0,1,WU(wt%),28.3
778,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-], Cc5cc(C(O)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,77.0,23.0,0.0,80.0,100.0,1,WU(wt%),32.1
779,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,20.0,100.0,1,WU(wt%),54.9
780,Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[Br-], Cc5cc(C(Br)(c1ccccc1)c4cc(C)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)c(C[N+](C)(C)C)c4)cc(C)c5O*.[OH-],*CC*,36.0,64.0,0.0,80.0,100.0,1,WU(wt%),62.8
781,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-], Cc6cc(C(O)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),16.3
782,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-], Cc6cc(C(O)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,WU(wt%),22.1
783,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,20.0,100.0,1,WU(wt%),30.2
784,Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[Br-], Cc6cc(C(Br)(c1ccccc1)c5cc(C)c(Oc4ccc(C(=O)c3ccc(C(=O)c2ccc(*)cc2)cc3)cc4)c(C[N+](C)(C)C)c5)cc(C)c6O*.[OH-],*CC*,42.0,58.0,0.0,80.0,100.0,1,WU(wt%),72.8
785,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,WU(wt%),73.45
786,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,WU(wt%),90.16
787,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,WU(wt%),110.65
788,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,WU(wt%),135.85
789,C(C*)*,C[N+](C)(C)CCCCCCNC(C*)*.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,WU(wt%),171.43
790,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,WU(wt%),96.09
791,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,WU(wt%),116.58
792,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,WU(wt%),147.44
793,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,WU(wt%),170.75
794,C(C*)*,C[N+](C)(CCCCCCN(CCCCCC[N+](C)(C)C)C(*)C*)C.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,WU(wt%),263.88
795,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,WU(wt%),26.28
796,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,WU(wt%),30.73
797,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,WU(wt%),36.12
798,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,WU(wt%),43.4
799,C(C*)*,C[N+]1(CCCCCCNC(C*)*)CCCCC1.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,WU(wt%),50.67
800,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,40.0,100.0,0,WU(wt%),58.35
801,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,50.0,100.0,0,WU(wt%),69.41
802,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,60.0,100.0,0,WU(wt%),85.17
803,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,70.0,100.0,0,WU(wt%),114.15
804,C(C*)*,C[N+]1(CCCCC1)CCCCCCN(CCCCCC[N+]2(C)CCCC2)C(*)C*.[OH-],*CC*,87.0,13.0,0.0,80.0,100.0,0,WU(wt%),165.77
805,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,37.0,63.0,0.0,25.0,100.0,1,Swelling(%),7.2
806,Cc1cc(*)cc(C[N+](C)(C)C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,37.0,63.0,0.0,80.0,100.0,1,Swelling(%),11.2
807,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,Swelling(%),8.1
808,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,Swelling(%),8.8
809,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,Swelling(%),9.7
810,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,Swelling(%),11.1
811,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,Swelling(%),8.4
812,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,Swelling(%),9.3
813,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,Swelling(%),10.4
814,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,Swelling(%),11.7
815,*CC(*)C,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,93.0,7.0,0.0,20.0,100.0,1,Swelling(%),2.4
816,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,55.0,45.0,0.0,30.0,100.0,1,Swelling(%),3.63
817,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,70.0,30.0,0.0,30.0,100.0,1,Swelling(%),9.49
818,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,85.0,15.0,0.0,30.0,100.0,1,Swelling(%),17.67
819,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,100.0,0.0,0.0,30.0,100.0,1,Swelling(%),21.75
820,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,55.0,45.0,0.0,60.0,100.0,1,Swelling(%),4.66
821,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,70.0,30.0,0.0,60.0,100.0,1,Swelling(%),12.3
822,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,85.0,15.0,0.0,60.0,100.0,1,Swelling(%),37.46
823,Cn4cc[n+](CCCCCCOc1cc(O*)ccc1Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c4.[Br-],O=S(=O)(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,100.0,0.0,0.0,60.0,100.0,1,Swelling(%),39.55
824,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5.[OH-],*CC*,55.6,44.4,0.0,20.0,100.0,1,Swelling(%),7.5
825,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5.[OH-],*CC*,49.5,50.5,0.0,20.0,100.0,1,Swelling(%),17.3
826,CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5.[OH-],*CC*,42.6,57.4,0.0,20.0,100.0,1,Swelling(%),25.5
827,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,88.0,12.0,0.0,25.0,100.0,1,Swelling(%),5.6
828,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,81.0,19.0,0.0,25.0,100.0,1,Swelling(%),13.2
829,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,74.0,26.0,0.0,25.0,100.0,1,Swelling(%),21.9
830,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,74.0,26.0,0.0,40.0,100.0,1,Swelling(%),22.2
831,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,74.0,26.0,0.0,60.0,100.0,1,Swelling(%),22.4
832,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)Cc1cc(*)cc(C)c1O*.[Br-],Cc1cc(*)cc(C)c1O*,*CC*,74.0,26.0,0.0,80.0,100.0,1,Swelling(%),24.8
833,*C1=CC(C[N+](C)(C)C)=C(C(C)=C1)O*.[Br-],*C1=CC(C)=C(C(C)=C1)O*,*CC*,64.0,36.0,0.0,25.0,100.0,1,Swelling(%),9.1
834,*C1=CC(C[N+](C)(C)C)=C(C(C)=C1)O*.[Br-],*C1=CC(C)=C(C(C)=C1)O*,*CC*,67.0,33.0,0.0,25.0,100.0,1,Swelling(%),15.5
835,*C1=CC(C[N+](C)(C)C)=C(C(C)=C1)O*.[Br-],*C1=CC(C)=C(C(C)=C1)O*,*CC*,73.0,27.0,0.0,25.0,100.0,1,Swelling(%),21.1
836,*C1=CC(C[N+](C)(C)C)=C(C(C)=C1)O*.[Br-],*C1=CC(C)=C(C(C)=C1)O*,*CC*,75.0,25.0,0.0,25.0,100.0,1,Swelling(%),30.3
837,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,23.0,77.0,0.0,30.0,100.0,0,Swelling(%),15.3
838,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,23.0,77.0,0.0,60.0,100.0,0,Swelling(%),19.2
839,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,23.0,77.0,0.0,80.0,100.0,0,Swelling(%),19.2
840,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,26.0,74.0,0.0,30.0,100.0,0,Swelling(%),18.0
841,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,26.0,74.0,0.0,60.0,100.0,0,Swelling(%),27.1
842,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,30.0,100.0,0,Swelling(%),24.2
843,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,28.6,71.4,0.0,60.0,100.0,0,Swelling(%),35.3
844,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,30.0,100.0,0,Swelling(%),33.3
845,C[n+]%11ccn(CCCCCCOc%10cc(C8(c5cc(OCCCCCCn1cc[n+](C)c1)c(Oc3ccc(S(=O)(=O)c2ccc(*)cc2)cc3)c(OCCCCCn4cc[n+](C)c4)c5)c6ccccc6c7ccccc78)cc(OCCCCCCn9cc[n+](C)c9)c%10O*)c%11.[Br-],*C4=CC=C(C(C3=CC=C(OC2=CC=C(S(=O)(=O)C1=CC=C(*)C=C1)C=C2)C=C3)(C(F)(F)F)C(F)(F)F)C=C4,*CC*,31.0,69.0,0.0,60.0,100.0,0,Swelling(%),46.7
846,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,20.0,100.0,1,Swelling(%),1.7
847,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,40.0,100.0,1,Swelling(%),2.1
848,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,60.0,100.0,1,Swelling(%),2.8
849,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,96.0,4.0,0.0,80.0,100.0,1,Swelling(%),3.8
850,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,100.0,1,Swelling(%),6.9
851,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,40.0,100.0,1,Swelling(%),7.6
852,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,60.0,100.0,1,Swelling(%),8.7
853,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,80.0,100.0,1,Swelling(%),9.9
854,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,68.0,32.0,0.0,20.0,100.0,1,Swelling(%),7.8
