smiles1,smiles2,smiles3,c1,c2,c3,solvent_NaOH (M),solvent_KOH (M),additive_glutaraldehyde (wt%),additive_1-vinyl-propyltriethoxysilane-imidazolium  (wt%),additive_Polyvinylbenzyl_chloride (wt%),additive_phenyl-Silsesquioxane  (wt%),additive_Im-phenyl-Silsesquioxane  (wt%),additive_QA-Silsesquioxane  (wt%),additive_hexanedithiol  (wt%),additive_octanedithiol  (wt%),additive_PEG  (wt%),additive_PE  (wt%),additive_ZrO2  (wt%),additive_diethanediol  (wt%),additive_halloysite_nanotube  (wt%),additive_Polyvinyl_Imidazolium  (wt%),additive_PAGE  (wt%),RH (%),theor_IEC (meq/g),stability_test_temp (C),prop_test_temp (C),prop,time(h),value
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,100,1.54,25,60,OHCond(mS/cm),24,1.501
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.506
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,100,1.55,25,80,OHCond(mS/cm),0,1.511
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,100,1.54,25,60,OHCond(mS/cm),24,1.513
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.525
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.526
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.531
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.535
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.54
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),24,1.545
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,100,1.55,25,80,OHCond(mS/cm),0,1.55
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,60,OHCond(mS/cm),0,1.563
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,100,1.54,25,80,OHCond(mS/cm),0,1.607
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,100,1.5,25,80,OHCond(mS/cm),0,1.616
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3ccc(C(C4=CC=CC=C4)(C5=CC=C(O[*])C=C5)C6=CC=C([N+](C)(C)C)C=C6)cc3)cc2)=O,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,1.53,25,80,OHCond(mS/cm),0,1.681
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.05,25,25,OHCond(mS/cm),0,1.098
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.54,25,25,OHCond(mS/cm),0,1.169
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.54,25,40,OHCond(mS/cm),0,1.282
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.05,25,40,OHCond(mS/cm),0,1.306
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.02,25,25,OHCond(mS/cm),0,1.343
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.54,25,60,OHCond(mS/cm),0,1.401
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.02,25,40,OHCond(mS/cm),0,1.446
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.54,25,80,OHCond(mS/cm),0,1.453
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.2,25,25,OHCond(mS/cm),0,1.475
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.05,25,60,OHCond(mS/cm),0,1.544
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.2,25,40,OHCond(mS/cm),0,1.582
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.4,25,25,OHCond(mS/cm),0,1.597
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.02,25,60,OHCond(mS/cm),0,1.616
Cc1c(O*)c(C[N+](C)(C)C)cc(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=O)(c4ccc(*)cc4)=O)cc3)c(C)c2)c1,Cc2cc(c1cc(C)c(O*)c(C[N+](C)(C)(C))c1)cc(C)c2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.05,25,80,OHCond(mS/cm),0,1.66
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.02,25,80,OHCond(mS/cm),0,1.676
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.2,25,60,OHCond(mS/cm),0,1.741
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.4,25,40,OHCond(mS/cm),0,1.76
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.2,25,80,OHCond(mS/cm),0,1.835
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.4,25,60,OHCond(mS/cm),0,1.903
C[N+](C)(C)Cc6ccc(c3cc(S(=O)(=O)c2ccc(*)c(c1ccc(C[N+](C)(C)C)cc1)c2)ccc3Oc5ccc(c4ccc(O*)cc4)cc5)cc6,Cc6ccc(c5cc(S(=O)(=O)c4ccc(Oc2ccc(c1ccc(O*)cc1)cc2)c(c3ccc(C[N+](C)(C)C)cc3)c4)ccc5*)cc6,*CC*,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.4,25,80,OHCond(mS/cm),0,1.97
CC(C)(C)c1ccc(C(C*)*)cc1,CC(CCCC(CC(C)CCC*)c2ccc(C[N+]1(C)CCCC1)cc2)C*,CC(C)(C)c1ccc(C(C*)*)cc1,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2.35,25,22,OHCond(mS/cm),0,1.991
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,20,OHCond(mS/cm),0,1.076
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,20,OHCond(mS/cm),0,1.134
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,30,OHCond(mS/cm),0,1.203
CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5,*CC*,55.6,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.92,25,20,OHCond(mS/cm),0,1.207
CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5,*CC*,49.5,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.03,25,20,OHCond(mS/cm),0,1.246
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,30,OHCond(mS/cm),0,1.257
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,40,OHCond(mS/cm),0,1.297
CC(C)(c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,C[n+]5ccn(Cc4cc(C(C)(C)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(O*)cc1)cc2)cc3)ccc4*)c5,*CC*,42.6,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.16,25,20,OHCond(mS/cm),0,1.316
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,20,OHCond(mS/cm),0,1.356
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,40,OHCond(mS/cm),0,1.371
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,50,OHCond(mS/cm),0,1.374
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,20,OHCond(mS/cm),0,1.408
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,50,OHCond(mS/cm),0,1.455
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,60,OHCond(mS/cm),0,1.469
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,30,OHCond(mS/cm),0,1.494
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,60,OHCond(mS/cm),0,1.51
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,30,OHCond(mS/cm),0,1.52
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,70,OHCond(mS/cm),0,1.549
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,70,OHCond(mS/cm),0,1.584
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,40,OHCond(mS/cm),0,1.594
CC(c1ccc(O*)cc1)(c2cc(C[N+](C)(C)C)c(Oc3ccc(S(=C)(c4ccc(*)cc4)=C)cc3)cc2)C,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.96,25,80,OHCond(mS/cm),0,1.613
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,40,OHCond(mS/cm),0,1.629
C[N+](C)(C)Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,80,OHCond(mS/cm),0,1.629
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,50,OHCond(mS/cm),0,1.686
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,50,OHCond(mS/cm),0,1.711
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,60,OHCond(mS/cm),0,1.743
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,60,OHCond(mS/cm),0,1.78
CC(C)(c1ccc(O[*])cc1)c2cc(CCN(CC(C[N+](C)(C)C)O)CC(C[N+](C)(C)C)O)c(Oc3ccc(S(=O)(c4ccc(c5ccc(S(=O)(c6ccc(Oc7c(CCNCC(C[N+](C)(C)C)O)cc(C(C)(C)c8ccc(O[*])cc8)cc7)cc6)=O)cc5)cc4)=O)cc3)cc2,*CC*,*CC*,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.28,25,70,OHCond(mS/cm),0,1.814
C[N+](C)(C)CC(O)CN(Cc2cc(c1ccc(O*)cc1)ccc2Oc4ccc(S(=O)(=O)c3ccc(*)cc3)cc4)CC(O)C[N+](C)(C)C,C[N+](C)(CC(CNCc1c(Oc2ccc(S(=O)(c3ccc(*)cc3)=O)cc2)ccc(c4ccc(O*)cc4)c1)O)C,*CC*,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.49,25,70,OHCond(mS/cm),0,1.853
