SN,smiles,eib
555,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,2.000282753081596
556,[*]c1ccc2nc3oc4cc5[nH]c6nc7ccc([*])cc7nc6oc5cc4[nH]c3nc2c1,2.0009241508699844
557,[*]CC([*])(Cl)C#N,2.0012722981585203
558,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CO,2.0025611508473284
559,[*]c1ccc(-c2ccc(-c3nc(-c4ccc(-c5csc([*])n5)cc4)cs3)cc2)cc1,2.004630208289912
560,[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,2.0049760264478445
561,[*]NC(S1)=CC=C1OC(=S)[*],2.005151917268205
562,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(Cl)cc2)c1,2.0075993132467675
563,[*]c1sc(-c2cc(CCCCCCCCCC)c([*])s2)cc1CCCCCCCCCC,2.008233826468228
564,[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,2.010262449023384
565,[*]CC(CCl)(CCl)COC(=O)c1cccc(C(=O)O[*])c1,2.015554152971026
566,[*]Oc1cc(CCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,2.0178162001768385
567,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,2.020730161182946
568,[*]CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],2.0214359960497643
569,[*]Cc1c(C)c(C)c(CSC(=O)C(=O)S[*])c(C)c1C,2.0270442304986984
570,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,2.028423479006321
571,[*]Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,2.0303005770484788
572,[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,2.030645786016205
573,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,2.0339065787961603
574,[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],2.0396495019484493
575,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)c1,2.0396633842436107
576,[*]c1cc(CC)c([*])s1,2.0403320286611204
577,[*]c1cc(-c2ccc(F)cc2)c([*])s1,2.0406568529753093
578,[*]NC(S1)=CC=C1C(=S)C(C=C2)=CC=C2[*],2.0411624959622165
579,[*]Oc1cccc(OC(=O)c2cccc(C([*])=O)c2)c1,2.0436501183635745
580,[*]C#Cc1sc(-c2sc([*])c3c2OCCO3)c2c1OCCO2,2.0466472881330056
581,[*]c1ccc(-c2ccc(-c3cc(SCCCC)c([*])s3)cc2)cc1,2.048306152214676
582,[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,2.04836033010747
583,[*]CNC(S1)=CC=C1C(=O)[*],2.048493121321657
584,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,2.048656941564716
585,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC#N,2.051463300229245
586,[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],2.054511686127899
587,[*]CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O[*])c1,2.055881669996676
588,[*]NC(C)=CC([*])=O,2.0566147288513816
589,[*]c1cccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)c1,2.057255945890267
590,[*]c1cc(CCCCC)c([*])s1,2.058291590968612
591,[*]C=Cc1ccc([*])n1C,2.0596540838888733
592,[*]Oc1ccc(C(=O)c2ccc([*])cc2)cc1,2.06031471233429
593,[*]OC(=O)c1ccc(C(C)(C)c2ccc(C([*])=O)cc2)cc1,2.0607648331236628
594,[*]NC(=O)C(C=C1)=CC=C1O[*],2.063633889600907
595,[*]C=C([*])c1ccccc1C(F)(F)F,2.0638220784405683
596,[*]c1cc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)c2cccccc1-2,2.0669987450686818
597,[*]c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c([*])s1,2.069589907891751
598,[*]Oc1cccc([*])c1C#N,2.069928496274546
599,[*]OC1C(C)(C)C(OC(=O)c2ccc(C([*])=O)cc2)C1(C)C,2.071798104709813
600,[*]C=C([*])c1cccc2ccccc12,2.0721141919160573
601,[*]NNC(=O)c1ccc(C([*])=O)cc1,2.072311716702248
602,[*]C(=O)C(O)c1ccc([*])s1,2.0837515954268007
603,[*]c1cc(C(=O)CC)c([*])[nH]1,2.084591142715368
604,[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,2.085281555413536
605,[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,2.0886883574081287
606,[*]c1ccc(-c2ccc([*])n2C#Cc2ccc(CCCCCC)cc2)s1,2.0900508496826617
607,[*]CCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,2.091980026140932
608,[*]OC(=O)c1ccc(CCCCCCc2ccc(C([*])=O)cc2)cc1,2.092615877320069
609,[*]CC(S1)=CC=C1NC(=S)[*],2.0963411959629474
610,[*]OC(F)(F)COC(=O)c1cccc(C(=O)OCC([*])(F)F)c1,2.0980931809070764
611,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],2.0987339115368795
612,[*]c1sc(-c2cc(OCCCCC)c([*])s2)cc1OCCCCC,2.1001109946535905
613,[*]c1cc(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,2.101724031827839
614,[*]c1cc(CCCC)c([*])s1,2.103253779746572
615,[*]NC(=O)NO[*],2.105676746516782
616,[*]c1cc(CC(=O)OCCCCCCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,2.1061081312311845
617,[*]CC([*])c1ccc(F)cc1,2.1073966781420816
618,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,2.1074275007332526
619,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,2.107737779212313
620,[*]c1cc(CCCc2ccccc2)c([*])s1,2.1089017307440105
621,[*]c1cc(-c2ccc(Br)cc2)c([*])s1,2.109585844360452
622,[*]c1cc(-c2ccccc2)c([*])s1,2.110177899502532
623,[*]Nc1nc([*])nc(Cl)n1,2.1111272343276632
624,[*]C(=S)N([*])CCC,2.11336847153223
625,[*]CCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,2.115809256741305
626,[*]c1cccc(-c2nc3ccc(-c4ccc5oc([*])nc5c4)cc3o2)c1,2.1195349449822105
627,[*]NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,2.1208936077935
628,[*]C=C([*])C(=O)CC,2.1224893280130672
629,[*]c1cc(CCCCBr)c([*])s1,2.126348908695634
630,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],2.127411751721893
631,[*]Oc1ccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C([*])=O)cc3)cc2)cc1,2.127852812072774
632,[*]Nc1c(I)cc(C([*])=O)cc1I,2.1292117414114253
633,[*]Nc1ccc([*])c2cc3ccccc3cc12,2.1297920129274663
634,[*]C(=O)C(C=C1)=CC=C1OC(S2)=CC=C2[*],2.1373131415071267
635,[*]OC(C)CCOC(=O)c1cccc(C([*])=O)c1,2.138446753723692
636,[*]Nc1nc([*])nc(-c2ccccc2)n1,2.1394331723696256
637,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(N)cc1N,2.1419022296006243
638,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc([*])cc3)cc2)cc1,2.142048520481356
639,[*]CCN(CCOC(=O)c1cccc(C(=O)O[*])c1)c1ccccc1,2.1422398310706083
640,[*]c1sc([*])c2nc(CC)c(CC)nc12,2.1435282330016703
641,[*]CC([*])C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,2.1442277071621585
642,[*]c1cc(CCCCCC)c([*])s1,2.1466840836230734
643,[*]c1cc(C(=O)OCCCCCC)c([*])s1,2.148633259891476
644,[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,2.152883603455977
645,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C1(F)F,2.157108858219268
646,[*]C=Cc1ccc([*])c2ccc(CCCCCC)cc12,2.1587157470120446
647,[*]Oc1cccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)c1,2.1593097627762816
648,[*]COCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.161512947390383
649,[*]OC(=O)c1ccc(CCCc2ccc(C([*])=O)cc2)cc1,2.1663348850335904
650,[*]Cc1cccc(CNC(=O)C2=C(C(=O)N[*])C3C=CC2C3)c1,2.170972731111513
651,[*]c1ccc(-c2csc(-c3nc([*])cs3)n2)cc1,2.1754867887429525
652,[*]C1C(=O)OC(=O)C1[*],2.175723290866956
653,[*]Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc([*])cc3)cc2)cc1,2.1765028852851414
654,C(F)(F)C(F)(F)CC(=O),2.1783371268219853
655,[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,2.181810405090054
656,[*]Cc1ccc(OCOc2ccc([*])c3cccnc23)c2ncccc12,2.1819463088478392
657,[*]C(=O)OC(=O)O[*],2.1835091807325293
658,[*]Nc1ccc(NC(=S)NC(=O)c2cccc(C(=O)NC([*])=S)c2)cc1,2.1886449200501588
659,[*]C=Cc1csc(-c2cc([*])cs2)c1,2.190210774671853
660,[*]Cc1ccc(-c2ccc(C(=O)O[*])cc2)cc1,2.1918954830056583
661,[*]C(I)=C([*])I,2.1920934600664927
662,[*]Oc1cccc2c(OC(=O)Oc3cccc(OC([*])=O)c3)cccc12,2.1930073899538907
663,[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,2.1976298190277457
664,[*]N=C1C=CC([*])C=C1C,2.2009818226398625
665,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,2.204506441301945
666,[*]c1cc(CCCCCCCCCCCC)c([*])s1,2.205505305329792
667,[*]c1nc(Cl)nc(N([*])c2ccccc2)n1,2.208452837221483
668,[*]Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc([*])cc3)cc2)cc1,2.2084550735790733
669,[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,2.212502684941624
670,[*]c1cc(C=Nc2cccc(C)c2)cc([*])c1O,2.2141064368614165
671,[*]C=Cc1cc(OC)c([*])cc1Br,2.216213820945612
672,[*]CC(C=C1)=CC=C1NC(=S)[*],2.2162884239751013
673,[*]c1cc(CCCCCCCCCC)c([*])s1,2.218328820508848
674,[*]OC(=O)CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC([*])=O)cc1,2.21849446071325
675,[*]CC(O)COc1ccc(S(=O)(=O)c2ccc(O[*])c(C)c2)cc1C,2.2223993071815955
676,[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,2.223152459728624
677,[*]CC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C#N)(C#N)[*],2.23151100814316
678,[*]C(OC)=C(OC)c1ccc([*])s1,2.2317845087217
679,[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],2.2319885090990743
680,[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,2.232452720319002
681,[*]Oc1cc(C(=O)c2ccccc2)c(Oc2ccc([*])cc2)cc1C(=O)c1ccccc1,2.233235697513272
682,[*]OS(=O)(=O)c1ccc([*])cc1,2.2364671583264464
683,[*]c1ccc(-c2ccc3[nH]c(-c4nc5cc([*])ccc5[nH]4)nc3c2)cc1,2.236601365963419
684,[*]CC(C#N)(C#N)[*],2.236798205069304
685,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.238747802230537
686,[*]c1sc([*])c2nc(-c3ccccc3)c(C)nc12,2.2426602800239017
687,[*]c1cccc(-c2nc3cc(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,2.243013284306328
688,[*]c1ccc([*])c2nccnc12,2.25026550435117
689,[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2O[*],2.255312673159413
690,[*]NC(C=C1)=CC=C1OC(=S)[*],2.2553632222682154
691,[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,2.2554661492915486
692,[*]CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,2.2563340765985096
693,[*]c1c(F)c(F)c([*])c(F)c1F,2.2605712277150376
694,[*]c1ccc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)cc1,2.2616863803368865
695,[*]C=Cc1ccc([*])c2ccc(CCCCCCCCCCC)cc12,2.2629579453474498
696,[*]CC([*])(C)c1ncncn1,2.2706122541993348
697,[*]Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc([*])c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,2.270896427286328
698,[*]Oc1ccc2cc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)ccc2c1,2.2728154465769954
699,C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2,2.274089899738444
700,[*]c1ccc(-n2ccc(-c3cccc(-c4ccn([*])n4)c3)n2)cc1,2.275069287358088
701,[*]NNC(=O)C([*])=O,2.2770358654614182
702,[*]OC(C)COC(=O)C([*])=O,2.2778981329735104
703,[*]C=C([*])C(C)=O,2.2796245657804635
704,[*]C=Cc1ccc([*])cc1,2.2803614542243387
705,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)s2)s1,2.281115161856312
706,[*]Nc1c(Br)cc(C([*])=O)cc1Br,2.2815234427274738
707,[*]ON(C(F)(F)F)C(F)(Br)C([*])(F)F,2.282513441879963
708,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)n1,2.286891913032872
709,[*]CC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.288388571280436
710,[*]c1ccc([*])n1CC(=O)NO,2.2940463200190853
711,[*]CCCNC(=O)c1cccc(C(=O)N[*])c1,2.294328824095365
712,[*]CCCCOC(=O)SSSC(=O)O[*],2.2950709727045857
713,[*]CNCC(=O)[*],2.296009180345359
714,[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,2.2972623183447984
715,[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,2.297640610558172
716,[*]c1cc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc(C(F)(F)F)c1,2.303181317679015
717,[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,2.3048482072176166
718,[*]C=Cc1ccc([*])s1,2.306950912604641
719,[*]CC(=O)CC(C=C1)=CC=C1[*],2.309377504808892
720,[*]NC(=S)NC(C=C1)=CC=C1[*],2.310347404438436
721,[*]CNC(=S)C(C=C1)=CC=C1[*],2.311793029218552
722,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1,2.3122920102050304
723,[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.3136106678017017
724,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(F)c(F)c(C([*])=O)c(F)c3F)cc2)cc1,2.3158415981625646
725,[*]CCOC(=O)c1ccc(O[*])c(C)c1,2.3183912245781766
726,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],2.3209253132430536
727,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3Cl)cccc12,2.321143815238986
728,[*]N1CC(O)=C(C2C(=O)C3=C(C2=O)C(C)(F)N3[*])C1=O,2.3253740118381785
729,[*]c1cc(CCCCCCCC)c([*])s1,2.3275699767499485
730,[*]SC([*])(F)F,2.328388623772016
731,[*]NC(=O)c1ccc(C(=O)Nc2cnc([*])nc2)cc1,2.330005783954591
732,[*]CC([*])(Br)Br,2.335650933807951
733,[*]c1sc([*])c(OCCCC)c1OCCCC,2.3374085975289702
734,[*]c1ccc(CCc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,2.3432790635971346
735,[*]Oc1cc(CCCCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,2.346128550220069
736,[*]c1ccc(-n2ccc(-c3ccc(-c4ccn([*])n4)cc3)n2)cc1,2.3509349149804195
737,[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,2.3516433306007407
738,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3)cccc12,2.352463623100632
739,[*]C=NCCCCCCN=Cc1ccc(Sc2ccc([*])o2)o1,2.352981960365879
740,[*]c1nc(-c2ccccc2)nc(N([*])c2ccccc2)n1,2.3569190067043424
741,[*]c1cc(CCCCCCCCCCBr)c([*])s1,2.3571442699674408
742,[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,2.3592971567755687
743,C(F)(F)CC(F)(F)C(C=C1)=CC=C1,2.359414529418664
744,[*]c1cc(CCCCCCCCC)c([*])s1,2.359964349548769
745,[*]N=C1C=CC([*])C=C1Cl,2.3642079342968065
746,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,2.365606380243638
747,[*]NC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.3665175658104407
748,[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,2.366694428581785
749,[*]CC1CC1COC(=O)c1cccc(C(=O)O[*])c1,2.3677014261199614
750,[*]Oc1c(C)cc(C(=O)c2ccc([*])cc2)cc1C,2.3689763120874217
751,[*]C(=O)OCCOC(=O)c1ccc([*])o1,2.3725720952092395
752,[*]Sc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,2.3751643211445392
753,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C1(F)F,2.3788783019688635
754,[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,2.3807890097854902
755,[*]Sc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,2.3808393138307964
756,[*]CCOC(=O)c1ccc(O[*])cc1Cl,2.381147920625966
757,[*]CC(=O)CO[*],2.38197692154965
758,[*]c1cc2sc([*])c(C)c2s1,2.3829831476633845
759,[*]CC([*])c1ccc(Cl)c(Cl)c1,2.3860128141420534
760,[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)cc1,2.3920905549243523
761,[*]CC(C)(C)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O[*])c1,2.3947544686282503
762,[*]CC([*])OCCOc1ccc(C=C(C#N)C(=O)OC)cc1,2.3956669570631823
763,[*]c1cc(CCCCCCCCCC2COC(=O)O2)c([*])s1,2.4001703539025527
764,[*]Oc1cccc(NC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C([*])=O)cc3)cc2)c1,2.400991854902297
765,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.402947388149648
766,[*]CCCCOC(=O)c1ccc(C(=O)O[*])cc1,2.40415880183654
767,[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],2.4065364898987283
768,[*]C=CC(C#N)C[*],2.409346725941813
769,C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2,2.4149536834032714
770,[*]CONC(=O)[*],2.420746196879177
771,[*]COC(=S)O[*],2.423289405925765
772,[*]NOC(=O)O[*],2.424305536057664
773,[*]c1cc(CC(=O)O)c([*])s1,2.4245340253994963
774,[*]Oc1ccc(Oc2cccc([*])n2)cc1,2.4262518612671347
775,[*]Oc1cccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C([*])=O)cc3)cc2)c1,2.4281821530076853
776,[*]C(C=C1)=CC=C1OC(=S)O[*],2.4284320590061634
777,[*]CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.430957336643681
778,[*]c1ccc([*])c2nc(CC)c(CC)nc12,2.4335638071430465
779,[*]C=CC1CC([*])C2(Cl)OC(=O)OC12Cl,2.434310974278101
780,[*]c1sc([*])c(OCCCC)c1C,2.4354858738386724
781,[*]c1sc([*])c2c1OCCO2,2.4371045488801464
782,[*]CCOC(=O)c1ccc(O[*])cc1C,2.4372620235052125
783,[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.438214702545772
784,[*]c1cc(CCOC(=O)C(C)Br)c([*])s1,2.442482192550848
785,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(CC([*])=O)cc3)cc2)cc1,2.4439238876855427
786,[*]c1sc([*])c2sc(CCCCCCCCC)nc12,2.444793411967911
787,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc([*])nn3)cc2)cc1,2.444897043753926
788,[*]OC(=O)CSCCSCC([*])=O,2.4477900706633835
789,[*]Cc1ccc(CSSSS[*])cc1,2.4477947137810623
790,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc([*])cc2)cc1,2.4480314984665843
791,[*]c1cc(CCCS(=O)(=O)O)c([*])s1,2.4490629452235915
792,[*]/C=C\C(C#N)C[*],2.4547441888306567
793,[*]C=Cc1ccc([*])n1CCCCCC,2.45548284413319
794,C(F)(F)C(S1)=CC=C1C(F)(F)O,2.456443131625109
795,[*]Oc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)C(F)(F)F)cc1,2.456909165077749
796,[*]c1cccc(C(F)(F)C(F)(F)C([*])(F)F)c1,2.4574699031337306
797,[*]NC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],2.458575197230552
798,[*]CCC(S1)=CC=C1C(S2)=CC=C2[*],2.462983117456118
799,[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,2.463522632232636
800,[*]Oc1ccc(SC(=O)Sc2ccc([*])cc2)cc1,2.4670104868867586
801,[*]c1ccc2c(c1)Cc1cc([*])ccc1-2,2.469110891742122
802,[*]c1sc([*])c(OCCCCCCC)c1C,2.469196189798589
803,[*]CC([*])(C)C(=O)Oc1ccccc1[N+](=O)[O-],2.4713223417218018
804,[*]c1cc(OCCCC)c([*])s1,2.471838363080197
805,[*]C1=CSC(=C2SC=C(c3ccc([*])cc3)S2)S1,2.473855406367373
806,[*]Oc1ccc(C(C)(C)c2ccc(Oc3cncc([*])n3)cc2)cc1,2.474112971211711
807,[*]c1ccc([*])c2nc(CCCCCCC)c(CCCCCCC)nc12,2.474458035418732
808,[*]Oc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,2.4786002498294337
809,[*]c1ccc(-c2ccc([Si](C)(C)c3ccc([*])s3)s2)cc1,2.478634961600912
810,[*]c1cc(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.482959827333775
811,[*]Cc1ccc(CO[*])cc1,2.485082542215352
812,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,2.485130712456374
813,[*]CCOC(=O)Nc1cccc2c(NC(=O)O[*])cccc12,2.495487141021412
814,[*]CC#CC#CCOC(=O)CCC(=O)O[*],2.4987497969660866
815,[*]CC([*])(F)C#N,2.49890826343008
816,[*]c1ccc2[nH]c([*])nc2c1,2.499673951202505
817,[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,2.500740946273186
818,C(F)(F)CC(F)(F)C(S1)=CC=C1,2.5038849176250744
819,[*]CC(=O)C([*])c1ccc(F)cc1,2.505766106600129
820,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,2.506418391140776
821,[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,2.5076346179094977
822,[*]N=P([*])(Cl)Cl,2.508617631461989
823,[*]c1ccc([*])n1CC(=O)OC,2.508924753106793
824,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,2.5105859093997003
825,[*]c1nc(-c2ccccc2)nc(N([*])C)n1,2.5118476697889425
826,[*]CCC(C=C1)=CC=C1C(S2)=CC=C2[*],2.5121536295114555
827,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,2.5136999628860024
828,[*]OC(=O)CCCCC([*])=O,2.514443400675193
829,[*]C=Nc1ccc(-c2ccc(N=Cc3ccc(Sc4ccc([*])o4)o3)c(OC)c2)cc1OC,2.5146864388712595
830,[*]ON(C(F)(F)F)C(F)(F)C([*])(F)SC(F)(F)F,2.5194071569148537
831,[*]c1cc(OCCOCCCC)c([*])s1,2.5199102642116107
832,C(F)(F)C(C=C1)=CC=C1C(F)(F)O,2.5235310799939965
833,[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,2.524440372445402
834,[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,2.527203485781138
835,[*]c1cc(CCCCCCCCCC2COC(c3ccccc3)O2)c([*])s1,2.52877295943668
836,[*]CC(=O)C([*])C,2.530394738880198
837,[*]Nc1cc(NC(=O)c2ccccc2C([*])=O)cc(-c2nnc(-c3ccccn3)o2)c1,2.5309630788814528
838,[*]C(=S)N([*])C,2.531052525278283
839,[*]c1cc(CCCCCCCCCCCC)c(-c2sc([*])c3c2OCCO3)s1,2.5322505290612938
840,[*]c1ccc(Oc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,2.535132085187138
841,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],2.5371828987949163
842,[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,2.5386529865779863
843,[*]CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,2.5399259044706737
844,[*]Nc1cccc(NC(=O)c2cccc(C([*])=O)c2)c1,2.5399643987216534
845,[*]CCC(=S)O[*],2.5402713188467323
846,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,2.5419588782009925
847,[*]CC(S1)=CC=C1C(S2)=CC=C2O[*],2.547829847373112
848,[*]CC(=O)OC(=O)c1cccc(O[*])c1,2.549130996661116
849,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],2.5504877288857344
850,CNC(C=C1)=CC=C1C(=O),2.552384664316898
851,[*]Oc1ccc(C([*])=O)cc1CCCCCC,2.554071590687596
852,[*]CCCCOC(=O)c1cccc(C(=O)O[*])c1,2.554265749260884
853,[*]OC(=O)c1ccc(SCCCCSc2ccc(C([*])=O)cc2)cc1,2.55461949454539
854,[*]C(C#N)=C([*])c1ccccc1,2.5559422961825047
855,[*]c1cc(-c2ccc(OC)cc2)c([*])s1,2.5581971209177867
856,[*]Oc1ccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1Cl,2.5582696365502087
857,[*]NC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],2.5592891471908525
858,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],2.5611697679567564
859,[*]Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC([*])=O)ccc3C)cc2)cc1,2.5640145505962466
860,[*]c1cc(C)c([*])cn1,2.5651182830749564
861,C(F)(F)NC(F)(F)C(S1)=CC=C1,2.5666837507719107
