,composition,load,hardness,source,category,type
6538,Ga8As8,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
6539,Ga8As8,0.0,4.3539,sim_H_ref6,5,only_dft
6540,As8Ir4,0.0,13.81408400940725,sim_H_tian,1,only_dft
6541,As8Ir4,0.0,13.87170649756788,sim_H_chen,2,only_dft
6542,As8Ir4,0.0,14.6376,sim_H_ref5,3,only_dft
6543,As8Ir4,0.0,14.16,sim_H_ref5a,4,only_dft
6544,As8Ir4,0.0,14.0834,sim_H_ref6,5,only_dft
6545,Co2As2,0.0,7.893380601577975,sim_H_tian,1,only_dft
6546,Co2As2,0.0,6.846279658465539,sim_H_chen,2,only_dft
6547,Co2As2,0.0,15.6969,sim_H_ref5,3,only_dft
6548,Co2As2,0.0,10.915,sim_H_ref5a,4,only_dft
6549,Co2As2,0.0,10.1916,sim_H_ref6,5,only_dft
6550,K4Cu2As2,0.0,2.02034012498293,sim_H_tian,1,only_dft
6551,K4Cu2As2,0.0,0.2287425777586036,sim_H_chen,2,only_dft
6552,K4Cu2As2,0.0,2.0223,sim_H_ref5,3,only_dft
6553,K4Cu2As2,0.0,1.475,sim_H_ref5a,4,only_dft
6554,K4Cu2As2,0.0,1.13,sim_H_ref6,5,only_dft
6555,Na4Cu2As2,0.0,3.983627599887221,sim_H_tian,1,only_dft
6556,Na4Cu2As2,0.0,2.967622931122551,sim_H_chen,2,only_dft
6557,Na4Cu2As2,0.0,2.889,sim_H_ref5,3,only_dft
6558,Na4Cu2As2,0.0,2.655,sim_H_ref5a,4,only_dft
6559,Na4Cu2As2,0.0,0.2852000000000001,sim_H_ref6,5,only_dft
6560,Li4Cu2As2,0.0,8.421532195973437,sim_H_tian,1,only_dft
6561,Li4Cu2As2,0.0,8.625967814864127,sim_H_chen,2,only_dft
6562,Li4Cu2As2,0.0,4.815,sim_H_ref5,3,only_dft
6563,Li4Cu2As2,0.0,5.4575,sim_H_ref5a,4,only_dft
6564,Li4Cu2As2,0.0,3.6463,sim_H_ref6,5,only_dft
6565,K1Zn1As1,0.0,5.100399332530093,sim_H_tian,1,only_dft
6566,K1Zn1As1,0.0,4.527169159668361,sim_H_chen,2,only_dft
6567,K1Zn1As1,0.0,2.9853,sim_H_ref5,3,only_dft
6568,K1Zn1As1,0.0,3.0975,sim_H_ref5a,4,only_dft
6569,K1Zn1As1,0.0,0.8159000000000001,sim_H_ref6,5,only_dft
6570,Y4As4Pt4,0.0,5.134670078103358,sim_H_tian,1,only_dft
6571,Y4As4Pt4,0.0,3.772367994723941,sim_H_chen,2,only_dft
6572,Y4As4Pt4,0.0,10.593,sim_H_ref5,3,only_dft
6573,Y4As4Pt4,0.0,6.784999999999999,sim_H_ref5a,4,only_dft
6574,Y4As4Pt4,0.0,5.2384,sim_H_ref6,5,only_dft
6575,As8Rh4,0.0,11.69173813986339,sim_H_tian,1,only_dft
6576,As8Rh4,0.0,11.51057864979118,sim_H_chen,2,only_dft
6577,As8Rh4,0.0,13.3857,sim_H_ref5,3,only_dft
6578,As8Rh4,0.0,12.2425,sim_H_ref5a,4,only_dft
6579,As8Rh4,0.0,11.7837,sim_H_ref6,5,only_dft
6580,Mg1As4Rh6,0.0,3.984908809811551,sim_H_tian,1,only_dft
6581,Mg1As4Rh6,0.0,2.112345614609239,sim_H_chen,2,only_dft
6582,Mg1As4Rh6,0.0,16.6599,sim_H_ref5,3,only_dft
6583,Mg1As4Rh6,0.0,7.8175,sim_H_ref5a,4,only_dft
6584,Mg1As4Rh6,0.0,6.4767,sim_H_ref6,5,only_dft
6585,Sr1As4Rh6,0.0,5.07645226517437,sim_H_tian,1,only_dft
6586,Sr1As4Rh6,0.0,3.44287923350835,sim_H_chen,2,only_dft
6587,Sr1As4Rh6,0.0,16.4673,sim_H_ref5,3,only_dft
6588,Sr1As4Rh6,0.0,8.85,sim_H_ref5a,4,only_dft
6589,Sr1As4Rh6,0.0,7.715000000000001,sim_H_ref6,5,only_dft
6590,Nb1Au2,0.0,5.570005422783725,sim_H_tian,1,only_dft
6591,Nb1Au2,0.0,4.022978405633962,sim_H_chen,2,only_dft
6592,Nb1Au2,0.0,16.8525,sim_H_ref5,3,only_dft
6593,Nb1Au2,0.0,9.44,sim_H_ref5a,4,only_dft
6594,Nb1Au2,0.0,8.4226,sim_H_ref6,5,only_dft
6595,Co4As4S4,0.0,19.2994361531594,sim_H_tian,1,only_dft
6596,Co4As4S4,0.0,20.49685839609885,sim_H_chen,2,only_dft
6597,Co4As4S4,0.0,12.6153,sim_H_ref5,3,only_dft
6598,Co4As4S4,0.0,15.4875,sim_H_ref5a,4,only_dft
6599,Co4As4S4,0.0,15.6755,sim_H_ref6,5,only_dft
6600,Sm1Ni1As1,0.0,5.68012518310655,sim_H_tian,1,only_dft
6601,Sm1Ni1As1,0.0,4.403306161761154,sim_H_chen,2,only_dft
6602,Sm1Ni1As1,0.0,11.4597,sim_H_ref5,3,only_dft
6603,Sm1Ni1As1,0.0,7.5225,sim_H_ref5a,4,only_dft
6604,Sm1Ni1As1,0.0,6.1229,sim_H_ref6,5,only_dft
6605,Er1As1,0.0,10.05662628132828,sim_H_tian,1,only_dft
6606,Er1As1,0.0,10.21774433787529,sim_H_chen,2,only_dft
6607,Er1As1,0.0,7.607699999999999,sim_H_ref5,3,only_dft
6608,Er1As1,0.0,7.965,sim_H_ref5a,4,only_dft
6609,Er1As1,0.0,6.6536,sim_H_ref6,5,only_dft
6610,Sm1As1,0.0,8.788760559591012,sim_H_tian,1,only_dft
6611,Sm1As1,0.0,8.73787467740732,sim_H_chen,2,only_dft
6612,Sm1As1,0.0,6.8373,sim_H_ref5,3,only_dft
6613,Sm1As1,0.0,6.932499999999999,sim_H_ref5a,4,only_dft
6614,Sm1As1,0.0,5.415299999999999,sim_H_ref6,5,only_dft
6615,Ge8As16,0.0,4.146307094203647,sim_H_tian,1,only_dft
6616,Ge8As16,0.0,3.591227614740887,sim_H_chen,2,only_dft
6617,Ge8As16,0.0,1.4445,sim_H_ref5,3,only_dft
6618,Ge8As16,0.0,1.77,sim_H_ref5a,4,only_dft
6619,Ge8As16,0.0,0.7762000000000002,sim_H_ref6,5,only_dft
6620,Sn2Au2,0.0,1.788138363824872,sim_H_tian,1,only_dft
6621,Sn2Au2,0.0,0.4221442173256804,sim_H_chen,2,only_dft
6622,Sn2Au2,0.0,6.9336,sim_H_ref5,3,only_dft
6623,Sn2Au2,0.0,2.95,sim_H_ref5a,4,only_dft
6624,Sn2Au2,0.0,0.6390000000000002,sim_H_ref6,5,only_dft
6625,Mg18Au6,0.0,4.92772917672684,sim_H_tian,1,only_dft
6626,Mg18Au6,0.0,3.902465054031612,sim_H_chen,2,only_dft
6627,Mg18Au6,0.0,5.4891,sim_H_ref5,3,only_dft
6628,Mg18Au6,0.0,4.425,sim_H_ref5a,4,only_dft
6629,Mg18Au6,0.0,2.408,sim_H_ref6,5,only_dft
6630,Ti6Au2,0.0,8.764994599529144,sim_H_tian,1,only_dft
6631,Ti6Au2,0.0,8.032173452132964,sim_H_chen,2,only_dft
6632,Ti6Au2,0.0,13.3857,sim_H_ref5,3,only_dft
6633,Ti6Au2,0.0,10.4725,sim_H_ref5a,4,only_dft
6634,Ti6Au2,0.0,9.660900000000002,sim_H_ref6,5,only_dft
6635,Sr1Au5,0.0,1.942244208294891,sim_H_tian,1,only_dft
6636,Sr1Au5,0.0,0.26575775623329,sim_H_chen,2,only_dft
6637,Sr1Au5,0.0,8.667,sim_H_ref5,3,only_dft
6638,Sr1Au5,0.0,3.54,sim_H_ref5a,4,only_dft
6639,Sr1Au5,0.0,1.3466,sim_H_ref6,5,only_dft
6640,Li1Fe1As2O7,0.0,6.483888207814624,sim_H_tian,1,only_dft
6641,Li1Fe1As2O7,0.0,5.557581119183777,sim_H_chen,2,only_dft
6642,Li1Fe1As2O7,0.0,9.2448,sim_H_ref5,3,only_dft
6643,Li1Fe1As2O7,0.0,7.08,sim_H_ref5a,4,only_dft
6644,Li1Fe1As2O7,0.0,5.592199999999999,sim_H_ref6,5,only_dft
6645,Ba2Mn3As2O2,0.0,8.421532195973437,sim_H_tian,1,only_dft
6646,Ba2Mn3As2O2,0.0,8.625967814864127,sim_H_chen,2,only_dft
6647,Ba2Mn3As2O2,0.0,4.815,sim_H_ref5,3,only_dft
6648,Ba2Mn3As2O2,0.0,5.4575,sim_H_ref5a,4,only_dft
6649,Ba2Mn3As2O2,0.0,3.6463,sim_H_ref6,5,only_dft
6650,Sr2Mn3As2O2,0.0,7.296708425727746,sim_H_tian,1,only_dft
6651,Sr2Mn3As2O2,0.0,6.88457827847977,sim_H_chen,2,only_dft
6652,Sr2Mn3As2O2,0.0,6.4521,sim_H_ref5,3,only_dft
6653,Sr2Mn3As2O2,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
6654,Sr2Mn3As2O2,0.0,4.3539,sim_H_ref6,5,only_dft
6655,Co1As2O6,0.0,8.933084244434013,sim_H_tian,1,only_dft
6656,Co1As2O6,0.0,8.205170038491733,sim_H_chen,2,only_dft
6657,Co1As2O6,0.0,13.7709,sim_H_ref5,3,only_dft
6658,Co1As2O6,0.0,10.7675,sim_H_ref5a,4,only_dft
6659,Co1As2O6,0.0,10.0147,sim_H_ref6,5,only_dft
6660,Ni1As2O6,0.0,10.40770842346049,sim_H_tian,1,only_dft
6661,Ni1As2O6,0.0,9.918586478831983,sim_H_chen,2,only_dft
6662,Ni1As2O6,0.0,14.2524,sim_H_ref5,3,only_dft
6663,Ni1As2O6,0.0,11.9475,sim_H_ref5a,4,only_dft
6664,Ni1As2O6,0.0,11.4299,sim_H_ref6,5,only_dft
6665,Eu2As2Au2,0.0,4.846521348009392,sim_H_tian,1,only_dft
6666,Eu2As2Au2,0.0,3.753577087117069,sim_H_chen,2,only_dft
6667,Eu2As2Au2,0.0,5.8743,sim_H_ref5,3,only_dft
6668,Eu2As2Au2,0.0,4.5725,sim_H_ref5a,4,only_dft
6669,Eu2As2Au2,0.0,2.5849,sim_H_ref6,5,only_dft
6670,Pb2Au4,0.0,5.23160509218622,sim_H_tian,1,only_dft
6671,Pb2Au4,0.0,4.123150468691278,sim_H_chen,2,only_dft
6672,Pb2Au4,0.0,7.3188,sim_H_ref5,3,only_dft
6673,Pb2Au4,0.0,5.4575,sim_H_ref5a,4,only_dft
6674,Pb2Au4,0.0,3.6463,sim_H_ref6,5,only_dft
6675,Mg24As16,0.0,4.708960823193486,sim_H_tian,1,only_dft
6676,Mg24As16,0.0,3.687726387908057,sim_H_chen,2,only_dft
6677,Mg24As16,0.0,4.815,sim_H_ref5,3,only_dft
6678,Mg24As16,0.0,3.9825,sim_H_ref5a,4,only_dft
6679,Mg24As16,0.0,1.8773,sim_H_ref6,5,only_dft
6680,V4As4,0.0,12.38197415934831,sim_H_tian,1,only_dft
6681,V4As4,0.0,12.31457594496469,sim_H_chen,2,only_dft
6682,V4As4,0.0,13.482,sim_H_ref5,3,only_dft
6683,V4As4,0.0,12.685,sim_H_ref5a,4,only_dft
6684,V4As4,0.0,12.3144,sim_H_ref6,5,only_dft
6685,Yb1As4Rh6,0.0,5.110418430159458,sim_H_tian,1,only_dft
6686,Yb1As4Rh6,0.0,3.487243537449582,sim_H_chen,2,only_dft
6687,Yb1As4Rh6,0.0,16.371,sim_H_ref5,3,only_dft
6688,Yb1As4Rh6,0.0,8.85,sim_H_ref5a,4,only_dft
6689,Yb1As4Rh6,0.0,7.715000000000001,sim_H_ref6,5,only_dft
6690,Eu1Mn2As2,0.0,6.743180199079923,sim_H_tian,1,only_dft
6691,Eu1Mn2As2,0.0,6.362088186031293,sim_H_chen,2,only_dft
6692,Eu1Mn2As2,0.0,5.103899999999999,sim_H_ref5,3,only_dft
6693,Eu1Mn2As2,0.0,5.015,sim_H_ref5a,4,only_dft
6694,Eu1Mn2As2,0.0,3.1156,sim_H_ref6,5,only_dft
6695,Mn3As3Rh3,0.0,2.699518259834597,sim_H_tian,1,only_dft
6696,Mn3As3Rh3,0.0,0.6056494278689204,sim_H_chen,2,only_dft
6697,Mn3As3Rh3,0.0,13.0968,sim_H_ref5,3,only_dft
6698,Mn3As3Rh3,0.0,5.4575,sim_H_ref5a,4,only_dft
6699,Mn3As3Rh3,0.0,3.6463,sim_H_ref6,5,only_dft
6700,As2Pd6Pb4,0.0,2.64799765969259,sim_H_tian,1,only_dft
6701,As2Pd6Pb4,0.0,0.6791510144799227,sim_H_chen,2,only_dft
6702,As2Pd6Pb4,0.0,8.4744,sim_H_ref5,3,only_dft
6703,As2Pd6Pb4,0.0,4.13,sim_H_ref5a,4,only_dft
6704,As2Pd6Pb4,0.0,2.0542,sim_H_ref6,5,only_dft
6705,In1As1,0.0,4.180557492232547,sim_H_tian,1,only_dft
6706,In1As1,0.0,2.98253567742602,sim_H_chen,2,only_dft
6707,In1As1,0.0,4.7187,sim_H_ref5,3,only_dft
6708,In1As1,0.0,3.6875,sim_H_ref5a,4,only_dft
6709,In1As1,0.0,1.5235,sim_H_ref6,5,only_dft
6710,V4As4Rh4,0.0,7.269122975118492,sim_H_tian,1,only_dft
6711,V4As4Rh4,0.0,6.011354505886585,sim_H_chen,2,only_dft
6712,V4As4Rh4,0.0,17.6229,sim_H_ref5,3,only_dft
6713,V4As4Rh4,0.0,11.21,sim_H_ref5a,4,only_dft
6714,V4As4Rh4,0.0,10.5454,sim_H_ref6,5,only_dft
6715,Fe4As2,0.0,3.595923458242877,sim_H_tian,1,only_dft
6716,Fe4As2,0.0,1.724106080021099,sim_H_chen,2,only_dft
6717,Fe4As2,0.0,13.482,sim_H_ref5,3,only_dft
6718,Fe4As2,0.0,6.489999999999999,sim_H_ref5a,4,only_dft
6719,Fe4As2,0.0,4.8846,sim_H_ref6,5,only_dft
6720,As8Pd4,0.0,5.953745136734494,sim_H_tian,1,only_dft
6721,As8Pd4,0.0,4.815289969624424,sim_H_chen,2,only_dft
6722,As8Pd4,0.0,10.3041,sim_H_ref5,3,only_dft
6723,As8Pd4,0.0,7.2275,sim_H_ref5a,4,only_dft
6724,As8Pd4,0.0,5.769100000000001,sim_H_ref6,5,only_dft
6725,Cu3As1S4,0.0,2.812530164806179,sim_H_tian,1,only_dft
6726,Cu3As1S4,0.0,0.9564630055988652,sim_H_chen,2,only_dft
6727,Cu3As1S4,0.0,7.1262,sim_H_ref5,3,only_dft
6728,Cu3As1S4,0.0,3.835,sim_H_ref5a,4,only_dft
6729,Cu3As1S4,0.0,1.7004,sim_H_ref6,5,only_dft
6730,Cr4As2,0.0,7.026102263987478,sim_H_tian,1,only_dft
6731,Cr4As2,0.0,5.804827282327299,sim_H_chen,2,only_dft
6732,Cr4As2,0.0,15.8895,sim_H_ref5,3,only_dft
6733,Cr4As2,0.0,10.325,sim_H_ref5a,4,only_dft
6734,Cr4As2,0.0,9.484000000000002,sim_H_ref6,5,only_dft
6735,Ba1Co2As2,0.0,5.551297791811907,sim_H_tian,1,only_dft
6736,Ba1Co2As2,0.0,4.601292564986587,sim_H_chen,2,only_dft
6737,Ba1Co2As2,0.0,6.644699999999999,sim_H_ref5,3,only_dft
6738,Ba1Co2As2,0.0,5.31,sim_H_ref5a,4,only_dft
6739,Ba1Co2As2,0.0,3.4694,sim_H_ref6,5,only_dft
6740,Na2Mn2As2,0.0,4.044105050354755,sim_H_tian,1,only_dft
6741,Na2Mn2As2,0.0,2.888771300398888,sim_H_chen,2,only_dft
6742,Na2Mn2As2,0.0,3.9483,sim_H_ref5,3,only_dft
6743,Na2Mn2As2,0.0,3.245,sim_H_ref5a,4,only_dft
6744,Na2Mn2As2,0.0,0.9927999999999999,sim_H_ref6,5,only_dft
6745,Li2Co2As2,0.0,5.240163495534331,sim_H_tian,1,only_dft
6746,Li2Co2As2,0.0,4.353212193602893,sim_H_chen,2,only_dft
6747,Li2Co2As2,0.0,5.2002,sim_H_ref5,3,only_dft
6748,Li2Co2As2,0.0,4.425,sim_H_ref5a,4,only_dft
6749,Li2Co2As2,0.0,2.408,sim_H_ref6,5,only_dft
6750,U1As1,0.0,3.495202265400649,sim_H_tian,1,only_dft
6751,U1As1,0.0,1.781434646138387,sim_H_chen,2,only_dft
6752,U1As1,0.0,8.667,sim_H_ref5,3,only_dft
6753,U1As1,0.0,4.8675,sim_H_ref5a,4,only_dft
6754,U1As1,0.0,2.9387,sim_H_ref6,5,only_dft
6755,U1As1,0.0,2.620992413798354,sim_H_tian,1,only_dft
6756,U1As1,0.0,0.6222539381543877,sim_H_chen,2,only_dft
6757,U1As1,0.0,9.0522,sim_H_ref5,3,only_dft
6758,U1As1,0.0,4.2775,sim_H_ref5a,4,only_dft
6759,U1As1,0.0,2.2311,sim_H_ref6,5,only_dft
6760,Nb3Au2,0.0,5.164912324585754,sim_H_tian,1,only_dft
6761,Nb3Au2,0.0,3.542894467064325,sim_H_chen,2,only_dft
6762,Nb3Au2,0.0,16.6599,sim_H_ref5,3,only_dft
6763,Nb3Au2,0.0,8.997499999999999,sim_H_ref5a,4,only_dft
6764,Nb3Au2,0.0,7.891900000000001,sim_H_ref6,5,only_dft
6765,In1As1,0.0,6.681314769587243,sim_H_tian,1,only_dft
6766,In1As1,0.0,6.1268232100264,sim_H_chen,2,only_dft
6767,In1As1,0.0,6.1632,sim_H_ref5,3,only_dft
6768,In1As1,0.0,5.605,sim_H_ref5a,4,only_dft
6769,In1As1,0.0,3.8232,sim_H_ref6,5,only_dft
6770,Nb2Si2As2,0.0,15.89352324811334,sim_H_tian,1,only_dft
6771,Nb2Si2As2,0.0,16.26790658425972,sim_H_chen,2,only_dft
6772,Nb2Si2As2,0.0,14.7339,sim_H_ref5,3,only_dft
6773,Nb2Si2As2,0.0,15.34,sim_H_ref5a,4,only_dft
6774,Nb2Si2As2,0.0,15.4986,sim_H_ref6,5,only_dft
6775,Na2Fe2As2,0.0,6.442592199343326,sim_H_tian,1,only_dft
6776,Na2Fe2As2,0.0,6.011006491253111,sim_H_chen,2,only_dft
6777,Na2Fe2As2,0.0,4.815,sim_H_ref5,3,only_dft
6778,Na2Fe2As2,0.0,4.72,sim_H_ref5a,4,only_dft
6779,Na2Fe2As2,0.0,2.7618,sim_H_ref6,5,only_dft
6780,In2Au1,0.0,2.131423734438241,sim_H_tian,1,only_dft
6781,In2Au1,0.0,0.1355182296195516,sim_H_chen,2,only_dft
6782,In2Au1,0.0,5.0076,sim_H_ref5,3,only_dft
6783,In2Au1,0.0,2.655,sim_H_ref5a,4,only_dft
6784,In2Au1,0.0,0.2852000000000001,sim_H_ref6,5,only_dft
6785,U2Ni2As4,0.0,6.533048991434736,sim_H_tian,1,only_dft
6786,U2Ni2As4,0.0,5.502547372061073,sim_H_chen,2,only_dft
6787,U2Ni2As4,0.0,10.7856,sim_H_ref5,3,only_dft
6788,U2Ni2As4,0.0,7.8175,sim_H_ref5a,4,only_dft
6789,U2Ni2As4,0.0,6.4767,sim_H_ref6,5,only_dft
6790,Dy3In3Au3,0.0,5.799194740049175,sim_H_tian,1,only_dft
6791,Dy3In3Au3,0.0,4.803751958218742,sim_H_chen,2,only_dft
6792,Dy3In3Au3,0.0,7.896599999999999,sim_H_ref5,3,only_dft
6793,Dy3In3Au3,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
6794,Dy3In3Au3,0.0,4.3539,sim_H_ref6,5,only_dft
6795,Cu4As8O16,0.0,2.546163138159579,sim_H_tian,1,only_dft
6796,Cu4As8O16,0.0,1.040815888825401,sim_H_chen,2,only_dft
6797,Cu4As8O16,0.0,1.926,sim_H_ref5,3,only_dft
6798,Cu4As8O16,0.0,1.6225,sim_H_ref5a,4,only_dft
6799,Cu4As8O16,0.0,0.9531000000000001,sim_H_ref6,5,only_dft
6800,Co4As4Rh4,0.0,4.784116953571736,sim_H_tian,1,only_dft
6801,Co4As4Rh4,0.0,3.019108398903843,sim_H_chen,2,only_dft
6802,Co4As4Rh4,0.0,18.7785,sim_H_ref5,3,only_dft
6803,Co4As4Rh4,0.0,9.292499999999999,sim_H_ref5a,4,only_dft
6804,Co4As4Rh4,0.0,8.2457,sim_H_ref6,5,only_dft
6805,Cu3Au1,0.0,3.996285687996448,sim_H_tian,1,only_dft
6806,Cu3Au1,0.0,2.216561999731956,sim_H_chen,2,only_dft
6807,Cu3Au1,0.0,13.6746,sim_H_ref5,3,only_dft
6808,Cu3Au1,0.0,6.932499999999999,sim_H_ref5a,4,only_dft
6809,Cu3Au1,0.0,5.415299999999999,sim_H_ref6,5,only_dft
6810,U2As2Se2,0.0,6.919658731858275,sim_H_tian,1,only_dft
6811,U2As2Se2,0.0,6.327059644107081,sim_H_chen,2,only_dft
6812,U2As2Se2,0.0,7.0299,sim_H_ref5,3,only_dft
6813,U2As2Se2,0.0,6.194999999999999,sim_H_ref5a,4,only_dft
6814,U2As2Se2,0.0,4.5308,sim_H_ref6,5,only_dft
6815,As1Rh2,0.0,5.178353368030727,sim_H_tian,1,only_dft
6816,As1Rh2,0.0,3.393454792973092,sim_H_chen,2,only_dft
6817,As1Rh2,0.0,22.2453,sim_H_ref5,3,only_dft
6818,As1Rh2,0.0,10.7675,sim_H_ref5a,4,only_dft
6819,As1Rh2,0.0,10.0147,sim_H_ref6,5,only_dft
6820,As4Cl12,0.0,0.92,sim_H_tian,1,only_dft
6821,As4Cl12,0.0,1.0,sim_H_chen,2,only_dft
6822,As4Cl12,0.0,0.0963,sim_H_ref5,3,only_dft
6823,As4Cl12,0.0,0.1475,sim_H_ref5a,4,only_dft
6824,As4Cl12,0.0,2.7221,sim_H_ref6,5,only_dft
6825,As4Br12,0.0,0.92,sim_H_tian,1,only_dft
6826,As4Br12,0.0,1.0,sim_H_chen,2,only_dft
6827,As4Br12,0.0,0.0963,sim_H_ref5,3,only_dft
6828,As4Br12,0.0,0.1475,sim_H_ref5a,4,only_dft
6829,As4Br12,0.0,2.7221,sim_H_ref6,5,only_dft
6830,Zr2Au1,0.0,4.508873179757679,sim_H_tian,1,only_dft
6831,Zr2Au1,0.0,2.943304924026764,sim_H_chen,2,only_dft
6832,Zr2Au1,0.0,11.4597,sim_H_ref5,3,only_dft
6833,Zr2Au1,0.0,6.637499999999999,sim_H_ref5a,4,only_dft
6834,Zr2Au1,0.0,5.0615,sim_H_ref6,5,only_dft
6835,As4Os2,0.0,18.57415541184379,sim_H_tian,1,only_dft
6836,As4Os2,0.0,19.18648231284331,sim_H_chen,2,only_dft
6837,As4Os2,0.0,15.9858,sim_H_ref5,3,only_dft
6838,As4Os2,0.0,17.5525,sim_H_ref5a,4,only_dft
6839,As4Os2,0.0,18.1521,sim_H_ref6,5,only_dft
6840,Er1Au2,0.0,4.228843416084143,sim_H_tian,1,only_dft
6841,Er1Au2,0.0,2.658694831793665,sim_H_chen,2,only_dft
6842,Er1Au2,0.0,10.0152,sim_H_ref5,3,only_dft
6843,Er1Au2,0.0,5.899999999999999,sim_H_ref5a,4,only_dft
6844,Er1Au2,0.0,4.177,sim_H_ref6,5,only_dft
6845,As2Pd10,0.0,3.299599479247706,sim_H_tian,1,only_dft
6846,As2Pd10,0.0,1.324007261022865,sim_H_chen,2,only_dft
6847,As2Pd10,0.0,14.5413,sim_H_ref5,3,only_dft
6848,As2Pd10,0.0,6.489999999999999,sim_H_ref5a,4,only_dft
6849,As2Pd10,0.0,4.8846,sim_H_ref6,5,only_dft
6850,Ga1As1,0.0,8.118092969074972,sim_H_tian,1,only_dft
6851,Ga1As1,0.0,8.031377769196508,sim_H_chen,2,only_dft
6852,Ga1As1,0.0,5.8743,sim_H_ref5,3,only_dft
6853,Ga1As1,0.0,6.047499999999999,sim_H_ref5a,4,only_dft
6854,Ga1As1,0.0,4.3539,sim_H_ref6,5,only_dft
6855,Nd1As1,0.0,8.519268019122656,sim_H_tian,1,only_dft
6856,Nd1As1,0.0,8.438854331065233,sim_H_chen,2,only_dft
6857,Nd1As1,0.0,6.5484,sim_H_ref5,3,only_dft
6858,Nd1As1,0.0,6.637499999999999,sim_H_ref5a,4,only_dft
6859,Nd1As1,0.0,5.0615,sim_H_ref6,5,only_dft
6860,Cs1Au1,0.0,1.830108694612329,sim_H_tian,1,only_dft
6861,Cs1Au1,0.0,0.1382348439710981,sim_H_chen,2,only_dft
6862,Cs1Au1,0.0,0.963,sim_H_ref5,3,only_dft
6863,Cs1Au1,0.0,0.885,sim_H_ref5a,4,only_dft
6864,Cs1Au1,0.0,1.8376,sim_H_ref6,5,only_dft
6865,Co4As8,0.0,14.10327030810576,sim_H_tian,1,only_dft
6866,Co4As8,0.0,14.42360262970656,sim_H_chen,2,only_dft
6867,Co4As8,0.0,12.7116,sim_H_ref5,3,only_dft
6868,Co4As8,0.0,13.1275,sim_H_ref5a,4,only_dft
6869,Co4As8,0.0,12.8451,sim_H_ref6,5,only_dft
6870,Au4O6,0.0,5.111414453009221,sim_H_tian,1,only_dft
6871,Au4O6,0.0,3.928237001600777,sim_H_chen,2,only_dft
6872,Au4O6,0.0,7.8003,sim_H_ref5,3,only_dft
6873,Au4O6,0.0,5.605,sim_H_ref5a,4,only_dft
6874,Au4O6,0.0,3.8232,sim_H_ref6,5,only_dft
6875,Ca3As1Br3,0.0,26.45592500037199,sim_H_tian,1,only_dft
6876,Ca3As1Br3,0.0,35.91025486719329,sim_H_chen,2,only_dft
6877,Ca3As1Br3,0.0,1.2519,sim_H_ref5,3,only_dft
6878,Ca3As1Br3,0.0,4.425,sim_H_ref5a,4,only_dft
6879,Ca3As1Br3,0.0,2.408,sim_H_ref6,5,only_dft
6880,K1Au1O2,0.0,2.311250324838357,sim_H_tian,1,only_dft
6881,K1Au1O2,0.0,0.4661741205611669,sim_H_chen,2,only_dft
6882,K1Au1O2,0.0,3.852,sim_H_ref5,3,only_dft
6883,K1Au1O2,0.0,2.36,sim_H_ref5a,4,only_dft
6884,K1Au1O2,0.0,0.0686,sim_H_ref6,5,only_dft
6885,Ce1As1,0.0,8.863741981097059,sim_H_tian,1,only_dft
6886,Ce1As1,0.0,8.993093740889933,sim_H_chen,2,only_dft
6887,Ce1As1,0.0,5.8743,sim_H_ref5,3,only_dft
6888,Ce1As1,0.0,6.342499999999999,sim_H_ref5a,4,only_dft
6889,Ce1As1,0.0,4.7077,sim_H_ref6,5,only_dft
6890,Nb6Au2,0.0,4.961952810602646,sim_H_tian,1,only_dft
6891,Nb6Au2,0.0,3.263838586461008,sim_H_chen,2,only_dft
6892,Nb6Au2,0.0,17.7192,sim_H_ref5,3,only_dft
6893,Nb6Au2,0.0,9.145,sim_H_ref5a,4,only_dft
6894,Nb6Au2,0.0,8.0688,sim_H_ref6,5,only_dft
6895,Cd4As6I2,0.0,3.343183639470135,sim_H_tian,1,only_dft
6896,Cd4As6I2,0.0,1.982802001567741,sim_H_chen,2,only_dft
6897,Cd4As6I2,0.0,3.3705,sim_H_ref5,3,only_dft
6898,Cd4As6I2,0.0,2.655,sim_H_ref5a,4,only_dft
6899,Cd4As6I2,0.0,0.2852000000000001,sim_H_ref6,5,only_dft
6900,Ba4As2,0.0,3.229192025683747,sim_H_tian,1,only_dft
6901,Ba4As2,0.0,1.984683009511384,sim_H_chen,2,only_dft
6902,Ba4As2,0.0,2.3112,sim_H_ref5,3,only_dft
6903,Ba4As2,0.0,2.065,sim_H_ref5a,4,only_dft
6904,Ba4As2,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
6905,Au4I4,0.0,1.502854943642442,sim_H_tian,1,only_dft
6906,Au4I4,0.0,7.797857163627242e-05,sim_H_chen,2,only_dft
6907,Au4I4,0.0,0.1926,sim_H_ref5,3,only_dft
6908,Au4I4,0.0,0.295,sim_H_ref5a,4,only_dft
6909,Au4I4,0.0,2.5452,sim_H_ref6,5,only_dft
6910,V6As2C2,0.0,7.436607704524655,sim_H_tian,1,only_dft
